Name,Filing Date,Word Length_category,c1,c2,c3,c4,ticker
"LGI HOMES, INC.",11/8/13,74,2.702702703,4.054054054,1.351351351,1.351351351,LGIH
"MIDCOAST ENERGY PARTNERS, L.P.",11/8/13,193,0,3.626943005,0,2.590673575,MEP
"NMI HOLDINGS, INC.",11/8/13,89,0,2.247191011,0,0,NMIH
"CHEGG, INC",11/13/13,285,0.701754386,2.807017544,0.701754386,2.807017544,CHGG
J.G. WENTWORTH CO,11/13/13,155,0,7.741935484,0,0.64516129,JGW
"ESH HOSPITALITY, INC.",11/13/13,345,0,7.826086957,0,0,STAY
DYNAGAS LNG PARTNERS LP,11/14/13,181,0.552486188,5.524861878,0.552486188,2.762430939,DLNG
EROS INTERNATIONAL PLC,11/14/13,65,1.538461538,0,0,0,EROS
HOUGHTON MIFFLIN HARCOURT CO,11/14/13,39,0,2.564102564,0,0,HMHC
"DEL TACO RESTAURANTS, INC.",11/14/13,1234,0.243111831,3.079416532,0,0.324149109,LEVYU
TANDEM DIABETES CARE INC,11/14/13,179,0,1.117318436,0.558659218,1.675977654,TNDM
RELYPSA INC,11/15/13,172,0,2.325581395,0,0.581395349,RLYP
"ZULILY, INC.",11/15/13,154,1.298701299,1.948051948,0.649350649,0.649350649,ZU
NAVIGATOR HOLDINGS LTD.,11/21/13,99,0,7.070707071,0,1.01010101,NVGS
EVOGENE LTD.,11/22/13,294,0.680272109,2.380952381,1.020408163,2.040816327,EVGN
SUNGY MOBILE LTD,11/22/13,256,0.390625,3.125,1.171875,1.171875,GOMO
VINCE HOLDING CORP.,11/22/13,992,0.201612903,6.955645161,0.100806452,1.008064516,VNCE
500.COM LTD,11/22/13,275,0.363636364,3.272727273,0.727272727,0.363636364,WBAI
IDEAL POWER INC.,11/25/13,291,0.343642612,0.687285223,1.718213058,2.749140893,IPWR
OXFORD IMMUNOTEC GLOBAL PLC,11/25/13,197,0.507614213,6.598984772,0.507614213,3.045685279,OXFD
XENCOR INC,12/3/13,267,0.374531835,0.374531835,0.74906367,2.247191011,XNCR
KOFAX LTD,12/5/13,104,0,0.961538462,0,0.961538462,KFX
AUTOHOME INC.,12/11/13,250,0,4.8,0.4,1.6,ATHM
VALERO ENERGY PARTNERS LP,12/11/13,215,3.720930233,2.790697674,0.930232558,2.325581395,VLP
ARAMARK,12/12/13,214,0,7.943925234,0,3.271028037,ARMK
"CATCHMARK TIMBER TRUST, INC.",12/12/13,211,0,5.213270142,0,0,CTT
"KINDRED BIOSCIENCES, INC.",12/12/13,168,1.19047619,2.976190476,0.595238095,2.380952381,KIN
TETRALOGIC PHARMACEUTICALS CORP,12/12/13,158,0,1.898734177,0,0,TLOG
FIDELITY & GUARANTY LIFE,12/13/13,69,0,2.898550725,1.449275362,0,FGL
HILTON WORLDWIDE HOLDINGS INC.,12/13/13,265,0,7.169811321,0,0.754716981,HLT
NIMBLE STORAGE INC,12/13/13,120,1.666666667,3.333333333,0,1.666666667,NMBL
SCORPIO BULKERS INC.,12/13/13,83,0,1.204819277,0,3.614457831,SALT
"CHENIERE ENERGY PARTNERS LP HOLDINGS, LLC",12/16/13,110,0,5.454545455,0,0,CQH
"AMC ENTERTAINMENT HOLDINGS, INC.",12/19/13,82,0,4.87804878,0,1.219512195,AMC
ABILITY INC,12/19/13,1255,0.15936255,3.107569721,0.079681275,0.3187251,CAMBU
GLYCOMIMETICS INC,1/10/14,175,0,1.714285714,1.142857143,1.142857143,GLYC
"RETROPHIN, INC.",1/13/14,328,0.609756098,1.829268293,0.304878049,1.219512195,RTRX
"CYPRESS ENERGY PARTNERS, L.P.",1/15/14,158,0,3.164556962,0,0.632911392,CELP
BLUE BIRD CORP,1/17/14,1239,0.242130751,2.905569007,0,0.322841001,HCACU
"RSP PERMIAN, INC.",1/17/14,266,0.751879699,5.263157895,0,3.383458647,RSPP
EP ENERGY CORP,1/21/14,282,0.354609929,2.836879433,0,2.482269504,EPE
CHC GROUP LTD.,1/21/14,161,0,2.48447205,0,3.726708075,HELI
"BG STAFFING, INC.",1/22/14,28,0,7.142857143,0,0,BGSF
"AKERS BIOSCIENCES, INC.",1/23/14,123,1.62601626,3.25203252,0,2.43902439,AKER
CARE.COM INC,1/24/14,53,1.886792453,3.773584906,0,0,CRCM
SANTANDER CONSUMER USA HOLDINGS INC.,1/24/14,9,0,0,0,0,SC
"EQT RE, LLC",1/27/14,315,0,2.53968254,0,3.174603175,RICE
"EIGER BIOPHARMACEUTICALS, INC.",1/30/14,330,0.303030303,1.212121212,0.606060606,1.212121212,CLDN
DICERNA PHARMACEUTICALS INC,1/30/14,248,0.403225806,1.612903226,0.403225806,2.419354839,DRNA
NORTH ATLANTIC DRILLING LTD.,1/30/14,112,0,1.785714286,0,0,NADL
"MALIBU BOATS, INC.",1/31/14,351,0,5.698005698,0,1.13960114,MBUU
ULTRAGENYX PHARMACEUTICAL INC.,1/31/14,287,0.696864111,2.090592334,0.348432056,1.393728223,RARE
"INTRAWEST RESORTS HOLDINGS, INC.",1/31/14,107,1.869158879,3.738317757,0,0,SNOW
TREVENA INC,1/31/14,271,0,0.73800738,0.73800738,3.32103321,TRVN
"CARA THERAPEUTICS, INC.",2/3/14,199,0,1.507537688,0.502512563,1.507537688,CARA
NEW HOME CO INC.,2/3/14,126,0.793650794,6.349206349,0,0.793650794,NWHM
"AUSPEX PHARMACEUTICALS, INC.",2/5/14,292,0.342465753,0.342465753,0.684931507,1.369863014,ASPX
"GENOCEA BIOSCIENCES, INC.",2/5/14,229,0.436681223,1.310043668,1.310043668,1.310043668,GNCA
BIOCEPT INC,2/6/14,294,0.680272109,0,0.680272109,2.380952381,BIOC
"CONTINENTAL BUILDING PRODUCTS, INC.",2/6/14,172,0.581395349,1.744186047,0,0.581395349,CBPX
"SESEN BIO, INC.",2/6/14,312,0.641025641,0.961538462,0.961538462,2.564102564,EBIO
UNIQURE N.V.,2/6/14,236,0.847457627,2.542372881,0,3.389830508,QURE
"REVANCE THERAPEUTICS, INC.",2/6/14,354,0,0.847457627,0.564971751,0.564971751,RVNC
ARGOS THERAPEUTICS INC,2/7/14,437,0.228832952,2.517162471,0,2.745995423,ARGS
ZYLA LIFE SCIENCES,2/7/14,201,0.497512438,1.492537313,0.497512438,0.497512438,EGLT
LADDER CAPITAL CORP,2/7/14,122,0,6.557377049,0,0,LADR
GEOPARK LTD,2/10/14,171,1.754385965,1.754385965,1.169590643,0.584795322,GPRK
FLEXION THERAPEUTICS INC,2/12/14,287,0.348432056,0.696864111,0.348432056,0.348432056,FLXN
"NEPHROGENEX, INC.",2/12/14,373,0,0.268096515,0.268096515,0.804289544,NRX
"TALMER BANCORP, INC.",2/12/14,165,3.03030303,2.424242424,1.212121212,0,TLMR
"CONCERT PHARMACEUTICALS, INC.",2/13/14,231,0,3.03030303,0,2.597402597,CNCE
"EAGLE PHARMACEUTICALS, INC.",2/13/14,232,0.431034483,0.862068966,0.862068966,1.293103448,EGRX
"INSTALLED BUILDING PRODUCTS, INC.",2/13/14,75,0,6.666666667,0,1.333333333,IBP
"SINTX TECHNOLOGIES, INC.",2/14/14,405,0,3.209876543,0.49382716,3.950617284,AMDA
"AGROFRESH SOLUTIONS, INC.",2/14/14,1183,0.169061708,3.127641589,0,0.338123415,BLVDU
INOGEN INC,2/14/14,181,0.552486188,1.657458564,1.104972376,3.314917127,INGN
"SEMLER SCIENTIFIC, INC.",2/21/14,194,0.515463918,2.06185567,0.515463918,2.06185567,SMLR
LUMENIS LTD,2/28/14,151,1.324503311,3.973509934,1.324503311,2.649006623,LMNS
VARONIS SYSTEMS INC,3/3/14,168,0.595238095,2.380952381,0.595238095,1.785714286,VRNS
"AQUINOX PHARMACEUTICALS, INC",3/7/14,256,0.390625,1.5625,0,1.5625,AQXP
QUOTIENT TECHNOLOGY INC.,3/7/14,259,0.772200772,2.316602317,0.772200772,0.772200772,COUP
"RECRO PHARMA, INC.",3/7/14,215,0,1.860465116,0,0.930232558,REPH
"GULF WEST SECURITY NETWORK, INC.",3/7/14,207,0,3.8647343,0,0,SMFI
"ACHAOGEN, INC.",3/12/14,237,0,2.109704641,0.843881857,0.843881857,AKAO
PLX PHARMA INC.,3/13/14,195,0,1.025641026,0,2.564102564,DPRX
GALMED PHARMACEUTICALS LTD.,3/13/14,245,0.408163265,1.224489796,0.816326531,2.448979592,GLMD
"CASTLIGHT HEALTH, INC.",3/14/14,150,1.333333333,2.666666667,0.666666667,1.333333333,CSLT
"IGNYTA, INC.",3/14/14,181,1.104972376,1.657458564,0.552486188,2.209944751,RXDX
PAYLOCITY HOLDING CORP,3/19/14,249,3.212851406,4.819277108,0.803212851,1.204819277,PCTY
"Q2 HOLDINGS, INC.",3/20/14,164,1.219512195,3.048780488,1.219512195,2.43902439,QTWO
"AKEBIA THERAPEUTICS, INC.",3/21/14,163,0,2.45398773,0.613496933,0.613496933,AKBA
"A10 NETWORKS, INC.",3/21/14,265,0.754716981,3.018867925,1.509433962,3.018867925,ATEN
"BORDERFREE, INC.",3/21/14,172,1.162790698,0.581395349,0.581395349,0,BRDR
MEDIWOUND LTD.,3/21/14,163,0,1.226993865,3.067484663,2.45398773,MDWD
OXBRIDGE RE HOLDINGS LTD,3/21/14,256,0.78125,4.6875,0.78125,0.390625,OXBRU
"PULMATRIX, INC.",3/21/14,207,0,1.449275362,0.483091787,0.483091787,RTGN
"ARAVIVE, INC.",3/21/14,239,0.836820084,2.092050209,0,3.347280335,VSAR
"AMBER ROAD, INC.",3/24/14,182,1.098901099,2.747252747,1.098901099,0.549450549,AMBR
APPLIED GENETIC TECHNOLOGIES CORP,3/27/14,306,0.653594771,1.307189542,0.653594771,3.267973856,AGTC
KING DIGITAL ENTERTAINMENT PLC,3/27/14,102,0.980392157,0.980392157,0.980392157,0,KING
"NORD ANGLIA EDUCATION, INC.",3/27/14,146,0,0.684931507,0,0.684931507,NORD
SQUARE 1 FINANCIAL INC,3/27/14,253,0.790513834,3.557312253,0.395256917,0.395256917,SQBK
TRINET GROUP INC,3/27/14,213,0.938967136,7.042253521,0.469483568,3.286384977,TNET
ENERGOUS CORP,3/27/14,265,0.377358491,0.754716981,1.132075472,1.886792453,WATT
OUTFRONT MEDIA INC.,3/28/14,345,0,3.47826087,0,0,CBSO
"EVERYDAY HEALTH, INC.",3/28/14,176,2.272727273,2.840909091,1.136363636,2.272727273,EVDY
"AEROHIVE NETWORKS, INC",3/28/14,143,1.398601399,4.895104895,1.398601399,1.398601399,HIVE
"2U, INC.",3/28/14,204,0.980392157,1.960784314,0.980392157,0.980392157,TWOU
"BLUEROCK RESIDENTIAL GROWTH REIT, INC.",4/1/14,252,1.984126984,5.158730159,0.396825397,0,BRG
"1347 PROPERTY INSURANCE HOLDINGS, INC.",4/1/14,139,1.438848921,2.158273381,0.71942446,1.438848921,PIH
"CORIUM INTERNATIONAL, INC.",4/3/14,177,0.564971751,1.694915254,0.564971751,0.564971751,CORI
"RUBICON PROJECT, INC.",4/3/14,185,0.540540541,2.162162162,0.540540541,0.540540541,RUBI
"TARENA INTERNATIONAL, INC.",4/3/14,235,0.425531915,1.276595745,0.85106383,1.276595745,TEDU
"FIVE9, INC.",4/4/14,188,1.063829787,3.191489362,0.531914894,0.531914894,FIVN
"IMS HEALTH HOLDINGS, INC.",4/4/14,432,0,4.398148148,0,0.231481481,IMS
"OPOWER, INC.",4/4/14,165,1.212121212,2.424242424,1.818181818,0.606060606,OPWR
GRUBHUB INC.,4/7/14,127,1.57480315,2.362204724,0.787401575,0.787401575,GRUB
"PROTEA BIOSCIENCES GROUP, INC.",4/7/14,7,0,0,0,0,PRGB
"IKANG HEALTHCARE GROUP, INC.",4/9/14,295,0.677966102,3.728813559,0,1.016949153,KANG
LA QUINTA HOLDINGS INC.,4/9/14,152,0,7.894736842,0,0.657894737,LQ
ADAMAS PHARMACEUTICALS INC,4/10/14,282,0.354609929,2.127659574,0,4.609929078,ADMS
INPIXON,4/10/14,244,2.868852459,0.819672131,0.819672131,1.229508197,SYRX
ALLY FINANCIAL INC.,4/11/14,13,0,0,0,0,ALLY
"ENABLE MIDSTREAM PARTNERS, LP",4/11/14,211,0,3.791469194,0.473933649,3.791469194,ENBL
"DARE BIOSCIENCE, INC.",4/14/14,231,0,1.731601732,0.432900433,1.731601732,CERU
FARMLAND PARTNERS INC.,4/14/14,467,0.642398287,7.494646681,1.284796574,0.214132762,FPI
PHIBRO ANIMAL HEALTH CORP,4/14/14,367,0,6.267029973,0,4.904632153,PAHC
"ZOE'S KITCHEN, INC.",4/14/14,195,0,3.076923077,1.025641026,2.564102564,ZOES
"PAYCOM SOFTWARE, INC.",4/15/14,254,0,3.937007874,0,0,PAYC
"CITY OFFICE REIT, INC.",4/16/14,242,0.826446281,6.198347107,0.826446281,0.826446281,CIO
LEJU HOLDINGS LTD,4/17/14,228,0.438596491,2.631578947,0.438596491,1.315789474,LEJU
MOELIS & CO,4/17/14,160,0,2.5,1.875,0,MC
SABRE CORP,4/17/14,260,0.384615385,2.692307692,0,1.538461538,SABR
"SPORTSMAN'S WAREHOUSE HOLDINGS, INC.",4/17/14,215,0,6.511627907,0,1.860465116,SPWH
"TRIVASCULAR TECHNOLOGIES, INC.",4/17/14,222,0,3.153153153,0.900900901,0.45045045,TRIV
"IMMUNIC, INC.",4/17/14,303,0,0.660066007,0.330033003,0.330033003,VTL
WEIBO CORP,4/17/14,298,1.006711409,4.026845638,0.33557047,1.677852349,WB
"LOMBARD MEDICAL, INC.",4/25/14,155,1.290322581,3.225806452,0,3.225806452,EVAR
FUNCTION(X) INC.,4/25/14,366,0,5.464480874,0,0.819672131,VGGL
QUOTIENT LTD,4/28/14,245,0.408163265,0.408163265,0.408163265,2.448979592,QTNTU
"ALDEYRA THERAPEUTICS, INC.",5/2/14,224,0.446428571,1.339285714,1.339285714,0.892857143,ALDX
SCYNEXIS INC,5/2/14,199,0,3.015075377,0,4.020100503,SCYX
ARES MANAGEMENT CORP,5/5/14,175,0,5.142857143,0.571428571,3.428571429,ARES
"PAPA MURPHY'S HOLDINGS, INC.",5/5/14,134,0,5.223880597,0,3.731343284,FRSH
ALDER BIOPHARMACEUTICALS INC,5/8/14,234,0.854700855,0.854700855,0,3.418803419,ALDR
CHEETAH MOBILE INC.,5/8/14,230,0.434782609,1.739130435,0.869565217,0.434782609,CMCM
GASLOG PARTNERS LP,5/8/14,299,0,3.010033445,0.334448161,5.016722408,GLOP
"K2M GROUP HOLDINGS, INC.",5/9/14,224,0,5.357142857,0,3.125,KTWO
DORIAN LPG LTD.,5/9/14,94,1.063829787,0,0,2.127659574,LPG
PBF LOGISTICS LP,5/9/14,231,0,7.792207792,0.432900433,2.164502165,PBFX
TUNIU CORP,5/9/14,191,1.047120419,2.094240838,0.523560209,2.617801047,TOUR
VANECK MERK GOLD TRUST,5/14/14,40,0,2.5,0,0,OUNZ
"SERVISFIRST BANCSHARES, INC.",5/14/14,96,3.125,8.333333333,0,1.041666667,SFBS
"BANKWELL FINANCIAL GROUP, INC.",5/16/14,111,5.405405405,1.801801802,0.900900901,0,BWFG
JUMEI INTERNATIONAL HOLDING LTD,5/16/14,200,0.5,3.5,0.5,2,JMEI
"ZENDESK, INC.",5/16/14,364,0.549450549,1.648351648,0.274725275,2.472527473,ZEN
"TRUECAR, INC.",5/16/14,169,1.775147929,2.958579882,0.591715976,2.366863905,TRUE
TECOGEN INC.,5/19/14,207,0.483091787,2.898550725,0,2.898550725,TGEN
"JD.COM, INC.",5/22/14,305,0.327868852,4.590163934,0.327868852,0.655737705,JD
AGILE THERAPEUTICS INC,5/23/14,178,0,2.247191011,0,3.370786517,AGRX
SUNEDISON SEMICONDUCTOR LTD,5/23/14,464,0,4.094827586,0,1.077586207,SEMI
"HERITAGE INSURANCE HOLDINGS, INC.",5/27/14,173,0,2.312138728,0.578034682,0.578034682,HRTG
"PARSLEY ENERGY, INC.",5/27/14,187,1.604278075,1.604278075,2.139037433,3.20855615,PE
"SUPERIOR DRILLING PRODUCTS, INC.",5/27/14,252,2.380952381,7.936507937,0.396825397,0.793650794,SDPI
RESONANT INC,5/29/14,170,0.588235294,2.941176471,1.176470588,1.764705882,RESN
"ARISTA NETWORKS, INC.",6/6/14,191,1.047120419,2.094240838,0.523560209,1.570680628,ANET
"RADIUS HEALTH, INC.",6/6/14,124,0,1.612903226,0,1.612903226,RDUS
"NEXEO SOLUTIONS, INC.",6/9/14,1456,0.206043956,3.64010989,0,0.274725275,WLRHU
"MOBILEIRON, INC.",6/12/14,131,1.526717557,3.816793893,0.763358779,0.763358779,MOBL
TRINSEO S.A.,6/12/14,78,0,5.128205128,0,0,TSE
ZHAOPIN LTD,6/12/14,467,0.428265525,4.925053533,0.214132762,2.355460385,ZPIN
HERMITAGE OFFSHORE SERVICES LTD.,6/13/14,104,1.923076923,3.846153846,0,2.884615385,NAO
ATLANTICA YIELD PLC,6/16/14,76,0,2.631578947,0,0,ABY
ASPEN AEROGELS INC,6/16/14,176,0,2.272727273,0,1.704545455,ASPN
"RANGE RESOURCES - LOUISIANA, INC.",6/16/14,242,0.41322314,4.545454545,0,2.479338843,MRD
"CENTURY COMMUNITIES, INC.",6/18/14,128,1.5625,3.125,0,0.78125,CCS
PARNELL PHARMACEUTICALS HOLDINGS LTD,6/18/14,202,0.99009901,2.475247525,0.495049505,4.455445545,PARN
VIPER ENERGY PARTNERS LP,6/18/14,134,0,4.47761194,0,1.492537313,VNOM
"ZS PHARMA, INC.",6/18/14,218,0.917431193,1.834862385,0,1.376146789,ZSPH
"ARDELYX, INC.",6/19/14,267,0.74906367,1.498127341,0.374531835,2.996254682,ARDX
FORESIGHT ENERGY LP,6/19/14,132,0,2.272727273,0,2.272727273,FELP
"MIRAGEN THERAPEUTICS, INC.",6/19/14,149,0,4.697986577,0,1.342281879,SGNL
"ZAFGEN, INC.",6/19/14,234,0,1.709401709,0.427350427,0.854700855,ZFGN
IHS MARKIT LTD.,6/20/14,23,0,0,0,0,MRKT
MONTAGE RESOURCES CORP,6/23/14,290,0,2.413793103,0,3.448275862,ECR
"KITE PHARMA, INC.",6/23/14,334,0.299401198,0.598802395,0.598802395,2.095808383,KITE
XUNLEI LTD,6/24/14,164,1.219512195,2.43902439,1.219512195,1.219512195,XNET
ADEPTUS HEALTH INC.,6/25/14,322,0,4.968944099,0.310559006,3.726708075,ADPT
"AMPHASTAR PHARMACEUTICALS, INC.",6/25/14,186,1.075268817,1.075268817,0,2.688172043,AMPH
IMPRIVATA INC,6/25/14,164,1.219512195,2.43902439,0.609756098,1.219512195,IMPR
GARNERO GROUP ACQUISITION CO,6/26/14,1285,0.155642023,3.035019455,0.077821012,0.311284047,GGACU
"GOPRO, INC.",6/26/14,179,1.117318436,5.027932961,0.558659218,0.558659218,GPRO
MATERIALISE NV,6/26/14,280,0.357142857,0.357142857,1.071428571,0.714285714,MTLS
"MICHAELS COMPANIES, INC.",6/27/14,123,0,4.06504065,0,0,MIK
MOKO SOCIAL MEDIA LTD,6/27/14,75,0,2.666666667,0,0,MOKO
SERVICEMASTER GLOBAL HOLDINGS INC,6/27/14,151,0,5.298013245,0,1.324503311,SERV
TCP INTERNATIONAL HOLDINGS LTD.,6/27/14,131,0.763358779,11.45038168,0,2.290076336,TCPI
"NEXTERA ENERGY PARTNERS, LP",6/30/14,113,0.884955752,5.309734513,0,0,NEP
INVESTAR HOLDING CORP,7/1/14,204,1.470588235,3.921568627,0.980392157,0,ISTR
"MINERVA NEUROSCIENCES, INC.",7/1/14,390,0.256410256,3.846153846,0.256410256,2.307692308,NERV
GLOBEIMMUNE INC,7/2/14,239,0,2.092050209,0.418410042,1.673640167,GBIM
"DIGILITI MONEY GROUP, INC.",7/10/14,257,2.33463035,3.891050584,0,2.33463035,CHTF
IRADIMED CORP,7/16/14,191,1.570680628,0.523560209,1.570680628,2.617801047,IRMD
"LIMBACH HOLDINGS, INC.",7/16/14,1352,0.073964497,3.402366864,0.073964497,0.295857988,TFSCU
"SORRENTO TECH, INC.",7/17/14,210,0.476190476,1.904761905,0.952380952,2.857142857,ROKA
YATRA USA CORP.,7/17/14,1439,0.20847811,3.127171647,0,0.277970813,TRTLU
"CAREDX, INC.",7/18/14,245,1.224489796,2.040816327,2.448979592,2.040816327,CDNA
GLOBANT S.A.,7/18/14,201,1.492537313,4.47761194,0.497512438,2.985074627,GLOB
"SAGE THERAPEUTICS, INC.",7/18/14,219,0,2.283105023,0.456621005,1.369863014,SAGE
"TRUPANION, INC.",7/18/14,210,0.952380952,5.238095238,0.476190476,0.476190476,TRUP
TUBEMOGUL INC,7/18/14,150,1.333333333,2.666666667,0.666666667,0,TUBE
"TERRAFORM POWER, INC.",7/21/14,696,0.862068966,5.028735632,0,1.436781609,TERP
"MTBC, INC.",7/23/14,247,1.619433198,6.477732794,0,1.214574899,MTBC
IMMUNE DESIGN CORP.,7/24/14,263,0.380228137,1.140684411,0.760456274,1.520912548,IMDZ
PFENEX INC.,7/24/14,250,0,0.4,0.4,0.8,PFNX
"INTERSECT ENT, INC.",7/24/14,149,0.67114094,2.684563758,1.342281879,4.026845638,XENT
INNOCOLL AG,7/25/14,216,0,1.851851852,0,0,INNL
"OCULAR THERAPEUTIX, INC",7/25/14,464,0.431034483,1.293103448,0.215517241,3.017241379,OCUL
ORION ENGINEERED CARBONS S.A.,7/25/14,86,0,2.325581395,0,0,OEC
"TOWNSQUARE MEDIA, INC.",7/25/14,92,0,5.434782609,0,2.173913043,TSQ
"EL POLLO LOCO HOLDINGS, INC.",7/28/14,137,0,7.299270073,0,3.649635036,LOCO
"ADVANCED DRAINAGE SYSTEMS, INC.",7/28/14,96,0,5.208333333,0,4.166666667,WMS
CONTRAFECT CORP,7/29/14,237,0,1.265822785,0.421940928,1.265822785,CFRXU
"SPARK ENERGY, INC.",7/30/14,167,1.796407186,2.395209581,0,0,SPKE
"ADVERUM BIOTECHNOLOGIES, INC.",7/31/14,248,0,2.016129032,1.612903226,3.225806452,AAVL
"LEAP THERAPEUTICS, INC.",7/31/14,199,0,1.005025126,0,1.005025126,MCUR
ENLIVEX THERAPEUTICS LTD.,7/31/14,156,0.641025641,1.282051282,0.641025641,2.564102564,ORPN
SYNCHRONY FINANCIAL,7/31/14,429,0,9.090909091,0,2.331002331,SYF
WESTLAKE CHEMICAL PARTNERS LP,7/31/14,270,0,4.444444444,0,1.851851852,WLKP
"CATALENT, INC.",8/1/14,188,0,5.85106383,0,1.595744681,CTLT
"HEALTHEQUITY, INC.",8/1/14,295,1.355932203,1.694915254,0.338983051,1.016949153,HQY
"LOXO ONCOLOGY, INC.",8/1/14,342,0,0.292397661,0.292397661,2.631578947,LOXO
MOBILEYE B.V.,8/1/14,159,0.628930818,2.51572327,0,0.628930818,MBLY
MARINUS PHARMACEUTICALS INC,8/1/14,201,0,2.487562189,0,0.497512438,MRNS
TRANSOCEAN PARTNERS LLC,8/1/14,87,0,5.747126437,0,0,RIGP
VASCULAR BIOGENICS LTD.,8/1/14,237,0,2.109704641,0.843881857,1.265822785,VBLT
VTTI ENERGY PARTNERS LP,8/1/14,30,0,6.666666667,0,0,VTTI
"FCB FINANCIAL HOLDINGS, INC.",8/4/14,71,2.816901408,0,2.816901408,0,FCB
IDREAMSKY TECHNOLOGY LTD,8/7/14,271,0.73800738,4.42804428,0,0.73800738,DSKY
AURIS MEDICAL HOLDING LTD.,8/7/14,258,0,0.775193798,1.162790698,0,EARS
"T2 BIOSYSTEMS, INC.",8/7/14,213,0.469483568,1.877934272,0.469483568,4.694835681,TTOO
"GREEN BANCORP, INC.",8/8/14,88,2.272727273,3.409090909,0,0,GNBC
HOEGH LNG PARTNERS LP,8/8/14,260,0,4.230769231,0.769230769,0,HMLP
RYERSON HOLDING CORP,8/8/14,225,0,3.555555556,0,0.888888889,RYI
"INDEPENDENCE CONTRACT DRILLING, INC.",8/11/14,176,0,3.409090909,0,4.545454545,ICD
"OTONOMY, INC.",8/13/14,300,0.666666667,1.333333333,0.333333333,2,OTIC
"C1 FINANCIAL, INC.",8/15/14,64,3.125,4.6875,1.5625,3.125,BNK
SINO MERCURY ACQUISITION CORP.,8/26/14,1235,0.16194332,3.562753036,0.08097166,0.24291498,SMACU
REWALK ROBOTICS LTD.,9/15/14,112,1.785714286,2.678571429,0.892857143,3.571428571,RWLK
AFFIMED N.V.,9/16/14,302,0,1.324503311,1.324503311,0,AFMD
"CIVITAS SOLUTIONS, INC.",9/17/14,80,0,1.25,0,0,CIVI
"NOVUS THERAPEUTICS, INC.",9/18/14,291,0,1.374570447,0,1.030927835,TKAI
FOAMIX PHARMACEUTICALS LTD.,9/19/14,175,0,1.142857143,0.571428571,0.571428571,FOMX
PROQR THERAPEUTICS N.V.,9/19/14,222,0.900900901,2.702702703,0,2.252252252,PRQR
ALIBABA GROUP HOLDING LTD,9/22/14,146,0,2.054794521,0,0.684931507,BABA
"GWG HOLDINGS, INC.",9/22/14,276,0,4.347826087,0,1.086956522,GWGH
GRUPO AVAL ACCIONES Y VALORES S.A.,9/24/14,75,0,0,0,0,AVAL
CYBERARK SOFTWARE LTD.,9/24/14,120,1.666666667,3.333333333,2.5,3.333333333,CYBR
ISRAEL CHEMICALS LTD,9/24/14,46,0,2.173913043,0,0,ICL
"VITAE PHARMACEUTICALS, INC",9/24/14,260,0,2.307692308,0,1.538461538,VTAE
CITIZENS FINANCIAL GROUP INC/RI,9/25/14,14,0,0,0,0,CFG
CNX MIDSTREAM PARTNERS LP,9/25/14,147,0,3.401360544,0,0.680272109,CNNX
MEDLEY MANAGEMENT INC.,9/25/14,169,0,4.733727811,0,1.775147929,MDLY
"SMART & FINAL STORES, INC.",9/25/14,114,0,8.771929825,0.877192982,3.50877193,SFS
TRAVELPORT WORLDWIDE LTD,9/26/14,131,0,7.633587786,0,0,TVPT
CHINA LENDING CORP,10/1/14,889,0.224971879,3.262092238,0,0.224971879,CADTU
"VIVINT SOLAR, INC.",10/1/14,183,0.546448087,3.825136612,0,1.092896175,VSLR
"AAC HOLDINGS, INC.",10/2/14,250,0.8,4.4,0.8,0.4,AAC
"CALITHERA BIOSCIENCES, INC.",10/2/14,206,0.970873786,1.45631068,0.485436893,1.941747573,CALA
JP ENERGY PARTNERS LP,10/2/14,238,0.420168067,6.302521008,0.420168067,1.680672269,JPEP
WAYFAIR INC.,10/2/14,200,0.5,2.5,0.5,0,W
ATENTO S.A.,10/3/14,148,0,4.72972973,0,0,ATTO
AXAR ACQUISITION CORP.,10/3/14,1364,0.146627566,3.225806452,0,0.293255132,AUMAU
"DERMIRA, INC.",10/3/14,371,0.269541779,0.808625337,1.347708895,2.69541779,DERM
VWR CORP,10/3/14,288,0,4.513888889,0,3.472222222,VWR
YODLEE INC,10/3/14,187,1.069518717,4.278074866,1.604278075,2.673796791,YDLE
"BISON MERGER SUB I, LLC",10/6/14,63,0,4.761904762,0,0,FMSA
HUBSPOT INC,10/9/14,222,0.900900901,1.351351351,1.351351351,0,HUBS
BRIGHTSPHERE INVESTMENT GROUP PLC,10/9/14,32,0,0,0,0,OMAM
"VERITEX HOLDINGS, INC.",10/9/14,125,2.4,0.8,1.6,0,VBTX
"DIPLOMAT PHARMACY, INC.",10/10/14,276,0.362318841,3.260869565,0,0,DPLO
"GREAT BASIN SCIENTIFIC, INC.",10/10/14,276,0,1.811594203,0.362318841,0.724637681,GBSN
USD PARTNERS LP,10/10/14,302,3.311258278,3.311258278,0.662251656,1.655629139,USDP
"MOL GLOBAL, INC.",10/14/14,200,1,1.5,0.5,1,MOLG
"DAVE & BUSTER'S ENTERTAINMENT, INC.",10/14/14,121,0,8.26446281,0,0.826446281,PLAY
"TEXTMUNICATION HOLDINGS, INC.",10/14/14,159,0,1.886792453,0.628930818,0,TXHD
