begdat,begprc,permno,date,prc
2000-08-29,2000-08-29,88589.0,2000-08-29,4.625
2000-10-03,2000-10-03,88590.0,2000-10-03,18.25
2000-09-01,2000-09-01,88591.0,2000-09-01,4.8125
1985-08-15,1985-08-15,88592.0,1985-08-15,11.875
2000-09-28,2000-09-28,88593.0,2000-09-28,15.1875
2000-09-01,2000-09-01,88595.0,2000-09-01,30.5625
2000-09-07,2000-09-07,88596.0,2000-09-07,12.3125
2000-09-13,2000-09-13,88597.0,2000-09-13,9.625
2000-09-12,2000-09-12,88598.0,2000-09-12,36.75
2000-09-14,2000-09-14,88599.0,2000-09-14,3.25
2000-09-27,2000-09-27,88600.0,2000-09-27,94.6875
2000-09-27,2000-09-27,88601.0,2000-09-27,28.875
2000-09-07,2000-09-07,88602.0,2000-09-07,5.0
2000-09-13,2000-09-13,88603.0,2000-09-13,8.9375
2000-09-29,2000-09-29,88604.0,2000-09-29,96.875
1985-07-30,1985-07-30,88605.0,1985-07-30,2.125
2000-09-29,2000-09-29,88606.0,2000-09-29,132.0
2000-09-29,2000-09-29,88607.0,2000-09-29,100.5
2000-09-29,2000-09-29,88608.0,2000-09-29,106.5
2000-09-29,2000-09-29,88609.0,2000-09-29,84.75
2000-09-29,2000-09-29,88610.0,2000-09-29,95.125
2000-09-29,2000-09-29,88611.0,2000-09-29,65.875
2000-09-19,2000-09-19,88612.0,2000-09-19,14.0
1985-12-13,1985-12-13,88613.0,1985-12-13,13.75
2000-09-12,2000-09-12,88614.0,2000-09-12,15.9375
2000-09-29,2000-09-29,88615.0,2000-09-29,22.875
2000-09-29,2000-09-29,88616.0,2000-09-29,8.0
2000-09-29,2000-09-29,88617.0,2000-09-29,7.1875
2000-09-27,2000-09-27,88618.0,2000-09-27,20.0
2000-09-29,2000-09-29,88620.0,2000-09-29,32.0
1984-06-27,1984-06-27,88621.0,1984-06-27,2.5
2000-09-26,2000-09-26,88622.0,2000-09-26,63.0625
2000-09-22,2000-09-22,88623.0,2000-09-22,12.0
2000-09-29,2000-09-29,88624.0,2000-09-29,18.3125
2000-09-14,2000-09-14,88625.0,2000-09-14,9.8125
2000-09-28,2000-09-28,88626.0,2000-09-28,14.40625
2000-09-27,2000-09-27,88627.0,2000-09-27,30.0
2000-09-29,2000-09-29,88628.0,2000-09-29,13.9375
2000-09-28,2000-09-28,88629.0,2000-09-28,12.6875
2000-09-22,2000-09-22,88630.0,2000-09-22,6.75
2000-09-29,2000-09-29,88631.0,2000-09-29,48.25
2000-09-29,2000-09-29,88632.0,2000-09-29,19.4375
2000-09-27,2000-09-27,88633.0,2000-09-27,17.125
2000-09-27,2000-09-27,88634.0,2000-09-27,20.375
2000-09-15,2000-09-15,88635.0,2000-09-15,21.0
2000-09-22,2000-09-22,88636.0,2000-09-22,46.25
2000-09-29,2000-09-29,88637.0,2000-09-29,32.125
2000-09-18,2000-09-18,88638.0,2000-09-18,9.125
2000-09-27,2000-09-27,88639.0,2000-09-27,4.5625
1985-12-03,1985-12-03,88640.0,1985-12-03,10.875
2000-09-21,2000-09-21,88641.0,2000-09-21,17.640625
2000-09-29,2000-09-29,88642.0,2000-09-29,28.625
2000-09-28,2000-09-28,88643.0,2000-09-28,11.9375
2000-09-14,2000-09-14,88644.0,2000-09-14,6.0
2000-09-07,2000-09-07,88645.0,2000-09-07,6.4375
2000-09-29,2000-09-29,88646.0,2000-09-29,9.6875
2000-09-28,2000-09-28,88647.0,2000-09-28,12.1875
2000-09-21,2000-09-21,88648.0,2000-09-21,20.9375
2000-09-28,2000-09-28,88649.0,2000-09-28,17.8125
2000-09-12,2000-09-12,88650.0,2000-09-12,15.0
2000-09-28,2000-09-28,88651.0,2000-09-28,17.25
2000-09-19,2000-09-19,88652.0,2000-09-19,8.0625
2000-09-29,2000-09-29,88653.0,2000-09-29,5.3125
2000-09-21,2000-09-21,88654.0,2000-09-21,14.125
2000-09-07,2000-09-07,88655.0,2000-09-07,2.75
1985-09-06,1985-09-06,88656.0,1985-09-06,14.125
2000-09-26,2000-09-26,88657.0,2000-09-26,23.125
2000-10-17,2000-10-17,88658.0,2000-10-17,23.9375
2000-10-02,2000-10-02,88659.0,2000-10-02,6.0625
2000-10-18,2000-10-18,88660.0,2000-10-18,20.75
2000-10-05,2000-10-05,88661.0,2000-10-05,20.3125
2000-10-10,2000-10-10,88663.0,2000-10-10,38.125
1985-11-20,1985-11-20,88664.0,1985-11-20,6.8125
2000-10-03,2000-10-03,88665.0,2000-10-03,11.75
2000-10-03,2000-10-03,88666.0,2000-10-03,28.25
2000-10-11,2000-10-11,88667.0,2000-10-11,4.1875
2000-10-18,2000-10-18,88668.0,2000-10-18,21.5
2000-10-24,2000-10-24,88669.0,2000-10-24,3.875
2000-10-04,2000-10-04,88670.0,2000-10-04,8.0625
2000-10-23,2000-10-23,88671.0,2000-10-23,18.0
1983-12-15,1983-12-15,88672.0,1983-12-15,9.0625
2006-04-11,2006-04-11,88673.0,2006-04-11,71.4800033569336
2000-10-24,2000-10-24,88674.0,2000-10-24,33.0
2000-10-11,2000-10-11,88675.0,2000-10-11,7.5625
2000-10-12,2000-10-12,88676.0,2000-10-12,59.75
2000-10-10,2000-10-10,88677.0,2000-10-10,79.125
2000-10-10,2000-10-10,88678.0,2000-10-10,95.1875
2000-10-05,2000-10-05,88679.0,2000-10-05,27.0
2000-10-11,2000-10-11,88680.0,2000-10-11,40.0
2000-10-11,2000-10-11,88681.0,2000-10-11,16.375
2000-10-20,2000-10-20,88682.0,2000-10-20,17.125
2000-10-19,2000-10-19,88683.0,2000-10-19,49.25
1985-05-23,1985-05-23,88699.0,1985-05-23,0.046875
1985-05-09,1985-05-09,88701.0,1985-05-09,18.875
2000-10-06,2000-10-06,88717.0,2000-10-06,7.375
2000-10-20,2000-10-20,88718.0,2000-10-20,71.375
2000-10-26,2000-10-26,88719.0,2000-10-26,13.0625
1972-12-14,1972-12-14,88720.0,1972-12-14,4.625
2000-10-05,2000-10-05,88721.0,2000-10-05,18.0
2000-10-03,2000-10-03,88722.0,2000-10-03,36.375
2000-10-02,2000-10-02,88723.0,2000-10-02,5.75
2000-10-12,2000-10-12,88724.0,2000-10-12,4.25
2000-10-27,2000-10-27,88725.0,2000-10-27,12.75
2000-10-23,2000-10-23,88726.0,2000-10-23,11.6875
2000-10-17,2000-10-17,88727.0,2000-10-17,14.0625
2000-10-27,2000-10-27,88729.0,2000-10-27,12.25
2000-10-12,2000-10-12,88730.0,2000-10-12,8.5
2000-10-03,2000-10-03,88731.0,2000-10-03,21.25
2000-10-26,2000-10-26,88732.0,2000-10-26,12.625
2000-10-05,2000-10-05,88733.0,2000-10-05,14.0
2000-10-26,2000-10-26,88734.0,2000-10-26,7.6875
2000-10-17,2000-10-17,88735.0,2000-10-17,24.8125
1985-10-16,1985-10-16,88736.0,1985-10-16,12.875
2000-10-04,2000-10-04,88737.0,2000-10-04,46.0
2000-10-24,2000-10-24,88738.0,2000-10-24,7.375
2000-10-04,2000-10-04,88739.0,2000-10-04,33.625
2000-10-11,2000-10-11,88740.0,2000-10-11,15.25
2000-10-19,2000-10-19,88741.0,2000-10-19,20.25
2000-10-23,2000-10-23,88742.0,2000-10-23,34.0
2000-10-12,2000-10-12,88743.0,2000-10-12,11.375
1985-10-29,1985-10-29,88744.0,1985-10-29,9.625
2000-10-23,2000-10-23,88745.0,2000-10-23,6.375
2000-10-25,2000-10-25,88746.0,2000-10-25,6.1875
2000-10-30,2000-10-30,88747.0,2000-10-30,13.375
2000-10-11,2000-10-11,88748.0,2000-10-11,14.25
2000-10-12,2000-10-12,88749.0,2000-10-12,9.75
2000-10-18,2000-10-18,88750.0,2000-10-18,20.5
2000-11-16,2000-11-16,88751.0,2000-11-16,6.5625
1985-07-29,1985-07-29,88752.0,1985-07-29,3.0625
1984-12-13,1984-12-13,88779.0,1984-12-13,8.0
2000-11-09,2000-11-09,88783.0,2000-11-09,15.5625
2000-11-14,2000-11-14,88784.0,2000-11-14,17.375
2000-11-10,2000-11-10,88785.0,2000-11-10,12.0
2000-11-21,2000-11-21,88786.0,2000-11-21,10.125
1984-12-10,1984-12-10,88787.0,1984-12-10,0.59375
2000-11-15,2000-11-15,88788.0,2000-11-15,20.5625
2000-11-06,2000-11-06,88789.0,2000-11-06,7.8125
2000-11-17,2000-11-17,88790.0,2000-11-17,8.75
2000-11-17,2000-11-17,88791.0,2000-11-17,6.71875
2000-11-02,2000-11-02,88792.0,2000-11-02,10.125
2000-11-10,2000-11-10,88793.0,2000-11-10,15.4375
2000-11-15,2000-11-15,88794.0,2000-11-15,12.125
1985-08-15,1985-08-15,88795.0,1985-08-15,9.875
2000-11-30,2000-11-30,88796.0,2000-11-30,15.375
2000-11-02,2000-11-02,88797.0,2000-11-02,6.75
2000-11-17,2000-11-17,88798.0,2000-11-17,10.3125
2000-11-02,2000-11-02,88799.0,2000-11-02,19.0
2000-11-24,2000-11-24,88800.0,2000-11-24,4.0
2000-11-09,2000-11-09,88801.0,2000-11-09,7.25
2000-11-09,2000-11-09,88802.0,2000-11-09,12.5
2000-11-21,2000-11-21,88803.0,2000-11-21,9.0
2000-11-10,2000-11-10,88804.0,2000-11-10,12.125
2000-11-22,2000-11-22,88806.0,2000-11-22,6.0625
2000-11-16,2000-11-16,88807.0,2000-11-16,9.0
1985-01-22,1985-01-22,88808.0,1985-01-22,6.125
2000-11-03,2000-11-03,88809.0,2000-11-03,17.875
2000-11-29,2000-11-29,88810.0,2000-11-29,7.109375
2000-11-20,2000-11-20,88811.0,2000-11-20,10.125
2000-11-02,2000-11-02,88812.0,2000-11-02,9.125
2000-11-07,2000-11-07,88813.0,2000-11-07,45.25
2000-11-02,2000-11-02,88814.0,2000-11-02,17.4375
2000-11-03,2000-11-03,88815.0,2000-11-03,34.8125
1984-09-19,1984-09-19,88816.0,1984-09-19,0.65625
2000-11-02,2000-11-02,88817.0,2000-11-02,14.5
2000-11-17,2000-11-17,88818.0,2000-11-17,14.6875
2000-11-14,2000-11-14,88819.0,2000-11-14,20.0
2000-11-01,2000-11-01,88820.0,2000-11-01,42.0
2000-12-12,2000-12-12,88821.0,2000-12-12,15.8125
2000-11-14,2000-11-14,88822.0,2000-11-14,8.625
1984-10-15,1984-10-15,88824.0,1984-10-15,9.8125
2000-11-22,2000-11-22,88825.0,2000-11-22,9.0625
2000-11-21,2000-11-21,88826.0,2000-11-21,13.4375
2000-11-01,2000-11-01,88827.0,2000-11-01,97.875
2000-12-08,2000-12-08,88828.0,2000-12-08,13.5625
2000-12-26,2000-12-26,88829.0,2000-12-26,5.25
2000-12-14,2000-12-14,88830.0,2000-12-14,13.125
2000-12-01,2000-12-01,88831.0,2000-12-01,10.0
1985-09-26,1985-09-26,88832.0,1985-09-26,3.9375
2000-12-11,2000-12-11,88835.0,2000-12-11,13.375
2000-12-12,2000-12-12,88836.0,2000-12-12,9.875
2000-12-08,2000-12-08,88837.0,2000-12-08,20.0
2000-12-19,2000-12-19,88838.0,2000-12-19,11.0
2000-12-07,2000-12-07,88839.0,2000-12-07,10.5
2000-12-11,2000-12-11,88840.0,2000-12-11,23.0
2000-12-15,2000-12-15,88841.0,2000-12-15,16.0
2000-12-04,2000-12-04,88842.0,2000-12-04,12.5625
2000-12-14,2000-12-14,88845.0,2000-12-14,34.4375
2000-12-19,2000-12-19,88846.0,2000-12-19,3.25
2000-12-19,2000-12-19,88847.0,2000-12-19,7.5
2000-12-26,2000-12-26,88848.0,2000-12-26,11.9375
2000-12-06,2000-12-06,88849.0,2000-12-06,3.5
2000-12-12,2000-12-12,88850.0,2000-12-12,3.4375
2000-12-15,2000-12-15,88851.0,2000-12-15,4.125
2000-12-18,2000-12-18,88852.0,2000-12-18,1.1875
2000-12-22,2000-12-22,88853.0,2000-12-22,32.6875
2000-12-08,2000-12-08,88854.0,2000-12-08,72.546875
2000-12-08,2000-12-08,88855.0,2000-12-08,23.3125
2000-12-08,2000-12-08,88856.0,2000-12-08,24.5
2001-01-16,2001-01-16,88857.0,2001-01-16,19.5
2001-01-22,2001-01-22,88858.0,2001-01-22,5.875
1985-06-28,1985-06-28,88859.0,1985-06-28,43.0
2001-01-26,2001-01-26,88860.0,2001-01-26,17.3125
2001-01-23,2001-01-23,88861.0,2001-01-23,12.375
2001-01-18,2001-01-18,88862.0,2001-01-18,11.5
2001-01-31,2001-01-31,88863.0,2001-01-31,14.75
2001-01-08,2001-01-08,88864.0,2001-01-08,5.0
2001-01-29,2001-01-29,88865.0,2001-01-29,18.5
2001-01-02,2001-01-02,88866.0,2001-01-02,9.0
1985-12-19,1985-12-19,88867.0,1985-12-19,7.125
2001-01-25,2001-01-25,88868.0,2001-01-25,9.375
2001-01-10,2001-01-10,88869.0,2001-01-10,4.125
2001-01-18,2001-01-18,88871.0,2001-01-18,6.75
2001-01-18,2001-01-18,88872.0,2001-01-18,98.125
2001-02-01,2001-02-01,88873.0,2001-02-01,20.8999996185303
1985-10-17,1985-10-17,88875.0,1985-10-17,2.5625
2001-01-31,2001-01-31,88876.0,2001-01-31,15.0
2001-01-25,2001-01-25,88877.0,2001-01-25,15.375
2001-01-26,2001-01-26,88878.0,2001-01-26,15.0
2001-01-31,2001-01-31,88879.0,2001-01-31,15.0
2001-01-24,2001-01-24,88880.0,2001-01-24,15.625
2001-01-26,2001-01-26,88881.0,2001-01-26,15.0
2001-01-18,2001-01-18,88882.0,2001-01-18,3.0
1985-03-06,1985-03-06,88883.0,1985-03-06,0.0625
1992-01-29,1992-01-29,88884.0,1992-01-29,36.0
2001-02-08,2001-02-08,88885.0,2001-02-08,21.5799999237061
2001-02-12,2001-02-12,88886.0,2001-02-12,5.0
2001-02-27,2001-02-27,88888.0,2001-02-27,16.1200008392334
2001-02-06,2001-02-06,88890.0,2001-02-06,2.6800000667572
1985-08-29,1985-08-29,88891.0,1985-08-29,8.0
2001-02-08,2001-02-08,88892.0,2001-02-08,7.90000009536743
2001-02-09,2001-02-09,88893.0,2001-02-09,101.050003051758
2001-02-07,2001-02-07,88894.0,2001-02-07,79.25
2001-02-28,2001-02-28,88895.0,2001-02-28,4.59999990463257
2001-02-07,2001-02-07,88896.0,2001-02-07,95.0
2001-02-09,2001-02-09,88897.0,2001-02-09,9.14999961853027
2001-03-06,2001-03-06,88899.0,2001-03-06,7.46999979019165
2001-02-13,2001-02-13,88900.0,2001-02-13,2.5
2001-02-06,2001-02-06,88901.0,2001-02-06,24.0
2001-02-20,2001-02-20,88902.0,2001-02-20,19.0
2001-02-08,2001-02-08,88903.0,2001-02-08,21.75
1985-10-15,1985-10-15,88904.0,1985-10-15,0.125
2001-02-07,2001-02-07,88905.0,2001-02-07,4.5
2001-02-06,2001-02-06,88906.0,2001-02-06,14.0
2001-02-08,2001-02-08,88907.0,2001-02-08,7.75
2001-02-20,2001-02-20,88908.0,2001-02-20,12.8125
2001-02-15,2001-02-15,88909.0,2001-02-15,6.0
2001-02-08,2001-02-08,88910.0,2001-02-08,23.484375
2001-02-08,2001-02-08,88911.0,2001-02-08,37.0625
1985-09-04,1985-09-04,88912.0,1985-09-04,7.5
2001-02-16,2001-02-16,88913.0,2001-02-16,13.0625
2001-02-05,2001-02-05,88914.0,2001-02-05,7.75
2001-02-09,2001-02-09,88915.0,2001-02-09,11.0625
2000-02-24,2000-02-24,88916.0,2000-02-24,95.0
2001-03-28,2001-03-28,88917.0,2001-03-28,6.01999998092651
2001-03-30,2001-03-30,88919.0,2001-03-30,26.0
2001-03-09,2001-03-09,88922.0,2001-03-09,14.5500001907349
2001-04-03,2001-04-03,88923.0,2001-04-03,9.19999980926514
2001-03-28,2001-03-28,88924.0,2001-03-28,20.2000007629395
2001-03-27,2001-03-27,88925.0,2001-03-27,12.375
2001-03-15,2001-03-15,88926.0,2001-03-15,3.0
2001-03-19,2001-03-19,88927.0,2001-03-19,53.3499984741211
2001-03-28,2001-03-28,88929.0,2001-03-28,15.0
2001-03-28,2001-03-28,88930.0,2001-03-28,15.0100002288818
2001-03-28,2001-03-28,88931.0,2001-03-28,15.0
2001-03-28,2001-03-28,88932.0,2001-03-28,15.0
2001-03-28,2001-03-28,88933.0,2001-03-28,15.0
2001-03-28,2001-03-28,88934.0,2001-03-28,15.0
2001-03-12,2001-03-12,88935.0,2001-03-12,110.0
2001-03-07,2001-03-07,88936.0,2001-03-07,5.9850001335144
2001-03-08,2001-03-08,88937.0,2001-03-08,5.34999990463257
2001-03-06,2001-03-06,88938.0,2001-03-06,12.25
1985-06-18,1985-06-18,88939.0,1985-06-18,6.625
2001-03-02,2001-03-02,88940.0,2001-03-02,20.375
2001-03-21,2001-03-21,88941.0,2001-03-21,7.375
2001-03-06,2001-03-06,88942.0,2001-03-06,11.5
2001-03-07,2001-03-07,88943.0,2001-03-07,13.8125
2001-03-01,2001-03-01,88944.0,2001-03-01,18.625
2001-03-15,2001-03-15,88945.0,2001-03-15,4.5625
2001-03-01,2001-03-01,88946.0,2001-03-01,8.75
1984-09-06,1984-09-06,88947.0,1984-09-06,5.5625
2001-03-09,2001-03-09,88948.0,2001-03-09,6.15625
2001-03-07,2001-03-07,88949.0,2001-03-07,8.25
2001-03-16,2001-03-16,88950.0,2001-03-16,8.59375
2001-03-01,2001-03-01,88951.0,2001-03-01,8.5
2001-03-21,2001-03-21,88952.0,2001-03-21,8.0
2001-04-06,2001-04-06,88953.0,2001-04-06,16.8299999237061
2001-04-24,2001-04-24,88954.0,2001-04-24,27.8500003814697
1984-11-14,1984-11-14,88955.0,1984-11-14,1.125
2001-04-11,2001-04-11,88957.0,2001-04-11,10.1000003814697
2001-04-26,2001-04-26,88958.0,2001-04-26,50.8800010681152
2001-04-10,2001-04-10,88960.0,2001-04-10,28.0
2001-04-27,2001-04-27,88961.0,2001-04-27,111.900001525879
2001-04-24,2001-04-24,88962.0,2001-04-24,13.75
2001-04-20,2001-04-20,88963.0,2001-04-20,8.75
2001-04-19,2001-04-19,88964.0,2001-04-19,11.3199996948242
2001-04-02,2001-04-02,88965.0,2001-04-02,21.0
2001-04-23,2001-04-23,88966.0,2001-04-23,4.09999990463257
2001-04-26,2001-04-26,88967.0,2001-04-26,10.75
2001-04-04,2001-04-04,88968.0,2001-04-04,6.0625
2001-04-12,2001-04-12,88969.0,2001-04-12,12.25
2001-04-09,2001-04-09,88970.0,2001-04-09,15.0
1984-10-03,1984-10-03,88971.0,1984-10-03,8.1875
2001-04-05,2001-04-05,88972.0,2001-04-05,10.125
2001-05-02,2001-05-02,88973.0,2001-05-02,8.02999973297119
2001-05-02,2001-05-02,88974.0,2001-05-02,13.6499996185303
2001-05-01,2001-05-01,88975.0,2001-05-01,11.25
2001-05-18,2001-05-18,88976.0,2001-05-18,58.2000007629395
2001-05-18,2001-05-18,88977.0,2001-05-18,17.6499996185303
2001-05-01,2001-05-01,88978.0,2001-05-01,5.6100001335144
2001-05-30,2001-05-30,88979.0,2001-05-30,10.25
2001-05-14,2001-05-14,88980.0,2001-05-14,14.6899995803833
2001-05-02,2001-05-02,88981.0,2001-05-02,21.2000007629395
2001-05-23,2001-05-23,88982.0,2001-05-23,7.76999998092651
2001-05-17,2001-05-17,88983.0,2001-05-17,20.9300003051758
2001-05-31,2001-05-31,88984.0,2001-05-31,17.5
2001-05-10,2001-05-10,88985.0,2001-05-10,21.8500003814697
2001-05-25,2001-05-25,88986.0,2001-05-25,15.0
2001-05-18,2001-05-18,88987.0,2001-05-18,31.4500007629395
2001-06-01,2001-06-01,88988.0,2001-06-01,13.4499998092651
2001-05-15,2001-05-15,88989.0,2001-05-15,70.5
1985-06-18,1985-06-18,88990.0,1985-06-18,15.5
2001-05-23,2001-05-23,88991.0,2001-05-23,37.9500007629395
2001-05-01,2001-05-01,88992.0,2001-05-01,33.0
2001-05-02,2001-05-02,88993.0,2001-05-02,97.3000030517578
2001-05-04,2001-05-04,88994.0,2001-05-04,12.75
2001-05-15,2001-05-15,88995.0,2001-05-15,11.8000001907349
2001-05-14,2001-05-14,88996.0,2001-05-14,39.5
2001-05-14,2001-05-14,88997.0,2001-05-14,47.5
2001-05-14,2001-05-14,88998.0,2001-05-14,33.5
2001-05-18,2001-05-18,88999.0,2001-05-18,19.1000003814697
2001-05-31,2001-05-31,89000.0,2001-05-31,35.75
2001-07-09,2001-07-09,89001.0,2001-07-09,16.5599994659424
2001-06-08,2001-06-08,89002.0,2001-06-08,14.0
2001-07-09,2001-07-09,89003.0,2001-07-09,29.9099998474121
2001-06-14,2001-06-14,89004.0,2001-06-14,22.0
2001-07-02,2001-07-02,89005.0,2001-07-02,14.8699998855591
2001-06-13,2001-06-13,89006.0,2001-06-13,31.25
2001-06-14,2001-06-14,89007.0,2001-06-14,17.2000007629395
2001-06-20,2001-06-20,89008.0,2001-06-20,16.75
2001-06-27,2001-06-27,89009.0,2001-06-27,15.1000003814697
1984-11-08,1984-11-08,89010.0,1984-11-08,8.1875
2001-06-27,2001-06-27,89011.0,2001-06-27,15.0100002288818
2001-06-27,2001-06-27,89012.0,2001-06-27,15.0
2001-06-22,2001-06-22,89013.0,2001-06-22,7.92999982833862
2001-07-02,2001-07-02,89014.0,2001-07-02,23.6599998474121
2001-06-18,2001-06-18,89016.0,2001-06-18,7.46999979019165
2001-06-12,2001-06-12,89017.0,2001-06-12,16.6000003814697
2001-06-12,2001-06-12,89018.0,2001-06-12,16.75
2001-06-11,2001-06-11,89019.0,2001-06-11,35.9700012207031
2001-06-26,2001-06-26,89021.0,2001-06-26,10.0
2001-06-22,2001-06-22,89022.0,2001-06-22,13.3299999237061
2001-06-27,2001-06-27,89023.0,2001-06-27,20.4699993133545
2001-06-19,2001-06-19,89025.0,2001-06-19,5.05999994277954
1984-06-20,1984-06-20,89026.0,1984-06-20,0.15625
2001-06-08,2001-06-08,89027.0,2001-06-08,18.0599994659424
2001-06-21,2001-06-21,89028.0,2001-06-21,11.1899995803833
2001-06-28,2001-06-28,89029.0,2001-06-28,11.2200002670288
2001-06-19,2001-06-19,89030.0,2001-06-19,9.5
2001-06-07,2001-06-07,89031.0,2001-06-07,6.84999990463257
2001-06-07,2001-06-07,89032.0,2001-06-07,16.6299991607666
2001-06-06,2001-06-06,89033.0,2001-06-06,23.0
1984-12-17,1984-12-17,89034.0,1984-12-17,0.140625
2001-06-08,2001-06-08,89035.0,2001-06-08,18.1200008392334
2001-07-20,2001-07-20,89036.0,2001-07-20,14.4499998092651
2001-07-24,2001-07-24,89037.0,2001-07-24,19.75
2001-07-09,2001-07-09,89038.0,2001-07-09,20.5
2001-07-31,2001-07-31,89039.0,2001-07-31,13.3500003814697
2001-07-24,2001-07-24,89040.0,2001-07-24,25.8700008392334
2001-07-23,2001-07-23,89041.0,2001-07-23,7.44999980926514
1985-04-02,1985-04-02,89042.0,1985-04-02,2.875
2001-07-26,2001-07-26,89043.0,2001-07-26,23.5
2001-07-27,2001-07-27,89044.0,2001-07-27,15.1499996185303
2001-07-16,2001-07-16,89045.0,2001-07-16,5.28999996185303
2001-07-13,2001-07-13,89046.0,2001-07-13,15.6099996566772
2001-07-26,2001-07-26,89047.0,2001-07-26,3.59999990463257
2001-07-27,2001-07-27,89048.0,2001-07-27,13.1499996185303
2001-07-27,2001-07-27,89049.0,2001-07-27,15.1000003814697
2001-07-27,2001-07-27,89050.0,2001-07-27,15.0299997329712
2001-07-27,2001-07-27,89051.0,2001-07-27,15.0100002288818
2001-07-27,2001-07-27,89052.0,2001-07-27,15.0
2001-07-27,2001-07-27,89053.0,2001-07-27,15.0
2001-07-20,2001-07-20,89056.0,2001-07-20,14.6599998474121
2001-07-20,2001-07-20,89057.0,2001-07-20,78.2249984741211
2001-07-20,2001-07-20,89058.0,2001-07-20,72.3499984741211
2001-07-20,2001-07-20,89059.0,2001-07-20,59.0999984741211
2001-07-13,2001-07-13,89060.0,2001-07-13,52.4000015258789
2001-07-13,2001-07-13,89061.0,2001-07-13,72.6500015258789
2001-07-13,2001-07-13,89062.0,2001-07-13,39.689998626709
2001-07-11,2001-07-11,89063.0,2001-07-11,9.09375
2001-07-23,2001-07-23,89064.0,2001-07-23,22.1000003814697
2001-07-10,2001-07-10,89066.0,2001-07-10,10.6499996185303
2001-07-11,2001-07-11,89067.0,2001-07-11,3.84999990463257
2001-07-31,2001-07-31,89068.0,2001-07-31,16.0625
1984-09-04,1984-09-04,89069.0,1984-09-04,0.5625
2001-08-07,2001-08-07,89070.0,2001-08-07,29.9400005340576
2001-07-19,2001-07-19,89071.0,2001-07-19,15.1700000762939
1985-01-21,1985-01-21,89077.0,1985-01-21,1.5625
1985-05-24,1985-05-24,89085.0,1985-05-24,4.1875
1985-07-12,1985-07-12,89093.0,1985-07-12,8.3125
2001-08-16,2001-08-16,89098.0,2001-08-16,11.8199996948242
2001-08-23,2001-08-23,89099.0,2001-08-23,10.1999998092651
2001-08-15,2001-08-15,89100.0,2001-08-15,23.5
2001-08-13,2001-08-13,89102.0,2001-08-13,1.75
2001-08-24,2001-08-24,89103.0,2001-08-24,16.7900009155273
2001-08-09,2001-08-09,89104.0,2001-08-09,14.0
2001-08-01,2001-08-01,89105.0,2001-08-01,16.1499996185303
1985-03-22,1985-03-22,89106.0,1985-03-22,3.3125
2001-08-14,2001-08-14,89108.0,2001-08-14,15.5
2001-08-31,2001-08-31,89109.0,2001-08-31,8.10000038146973
2001-08-07,2001-08-07,89110.0,2001-08-07,9.51000022888184
1985-11-07,1985-11-07,89114.0,1985-11-07,6.1875
1985-06-13,1985-06-13,89122.0,1985-06-13,5.5625
2001-10-03,2001-10-03,89125.0,2001-10-03,15.4499998092651
2001-10-03,2001-10-03,89126.0,2001-10-03,7.17000007629395
2001-10-03,2001-10-03,89127.0,2001-10-03,17.6000003814697
2001-10-03,2001-10-03,89128.0,2001-10-03,13.3800001144409
2001-08-17,2001-08-17,89129.0,2001-08-17,126.099998474121
2001-08-10,2001-08-10,89130.0,2001-08-10,16.1000003814697
2001-08-10,2001-08-10,89131.0,2001-08-10,17.0499992370605
2001-08-10,2001-08-10,89132.0,2001-08-10,16.25
2001-08-27,2001-08-27,89133.0,2001-08-27,4.5
2001-10-03,2001-10-03,89134.0,2001-10-03,24.2399997711182
2001-08-02,2001-08-02,89138.0,2001-08-02,16.0
2001-08-06,2001-08-06,89139.0,2001-08-06,14.9499998092651
2001-09-18,2001-09-18,89141.0,2001-09-18,19.5
2001-09-06,2001-09-06,89142.0,2001-09-06,40.939998626709
2001-09-04,2001-09-04,89143.0,2001-09-04,10.5
2001-09-06,2001-09-06,89144.0,2001-09-06,5.0
2001-09-06,2001-09-06,89145.0,2001-09-06,6.0
2001-09-24,2001-09-24,89147.0,2001-09-24,2.79999995231628
2001-09-20,2001-09-20,89148.0,2001-09-20,4.15000009536743
1984-11-09,1984-11-09,89149.0,1984-11-09,4.25
2001-09-17,2001-09-17,89150.0,2001-09-17,11.1999998092651
2001-09-20,2001-09-20,89151.0,2001-09-20,5.90000009536743
2001-09-27,2001-09-27,89152.0,2001-09-27,30.6599998474121
2001-09-25,2001-09-25,89154.0,2001-09-25,31.7000007629395
2001-09-17,2001-09-17,89155.0,2001-09-17,43.1500015258789
2001-09-27,2001-09-27,89156.0,2001-09-27,34.5400009155273
1984-08-22,1984-08-22,89157.0,1984-08-22,3.625
2001-09-26,2001-09-26,89158.0,2001-09-26,15.1000003814697
2001-09-26,2001-09-26,89159.0,2001-09-26,15.1999998092651
2001-09-26,2001-09-26,89160.0,2001-09-26,15.0
2001-09-26,2001-09-26,89161.0,2001-09-26,15.1000003814697
2001-09-26,2001-09-26,89162.0,2001-09-26,15.0100002288818
2001-09-26,2001-09-26,89163.0,2001-09-26,15.0
1984-09-10,1984-09-10,89165.0,1984-09-10,2.0
2001-09-18,2001-09-18,89166.0,2001-09-18,33.9000015258789
