permno,permco,namedt,nameenddt,comnam,cusip,ticker,exchcd
77468,29460,6/4/02,10/1/06,MUNIYIELD MICH INSD FUND II INC,09254W10,MYM,1
77468,29460,10/2/06,11/8/10,BLACKROCK MUNIYIELD MI INS FD I,09254W10,MYM,1
77468,29460,11/9/10,9/11/15,BLACKROCK MUNIYLD MI QLTY FD II,09254W10,MYM,1
77469,29461,3/16/92,10/1/06,MUNIYIELD NEW YORK INSURED FUND,9.26E+13,MYN,1
77469,29461,10/2/06,11/8/10,BLACKROCK MUNIYIELD NY INSD FD,9.26E+13,MYN,1
77469,29461,11/9/10,12/31/18,BLACKROCK MUNIYLD NY QLTY FD IN,9.26E+13,MYN,1
77470,29465,3/20/92,12/31/18,NUVEEN SELECT TAX FREE INC PORT,67062F10,NXP,1
77471,4546,12/14/72,6/28/85,TRUST COMPANY GA ATLANTA,89826910,TRGA,3
77472,29450,3/27/92,10/1/07,CATALINA MARKETING CORP,14886710,POS,1
77473,29451,3/25/92,7/12/99,COLTEC INDUSTRIES INC,19687910,COT,1
77474,29457,3/27/92,12/10/99,LIBERTY TERM TRUST INC 1999,53128210,LTT,1
77475,29456,3/13/92,2/9/06,GLACIER WATER SERVICES INC,37639510,HOO,2
77476,28854,3/31/92,5/8/94,CHICAGO & NORTH WESTERN HLDGS C,16715510,CNW,1
77476,28854,5/9/94,4/24/95,CHICAGO & NORTH WESTERN TRANS C,16715510,CNW,1
77477,11314,3/2/92,6/23/99,NUTRITION MANAGEMENT SERVICES C,67061Y10,NMSCA,3
77478,11439,3/31/92,7/27/00,BRAUNS FASHIONS CORP,17104610,BFCI,3
77478,11439,7/28/00,7/16/02,CHRISTOPHER AND BANKS CORP,17104610,CHBS,3
77478,11439,7/17/02,12/31/18,CHRISTOPHER AND BANKS CORP,17104610,CBK,1
77480,26294,9/28/87,3/17/92,AUDRE RECOGNITION SYSTEMS INC,5090410,ADREF,3
77480,26294,3/18/92,7/28/95,AUDRE RECOGNITION SYSTEMS INC,5090410,ARS,2
77481,22983,3/13/92,8/9/98,EL PASO NATURAL GAS CO,28336L10,EPG,1
77481,22983,8/10/98,2/6/01,EL PASO ENERGY CORP DEL,28336L10,EPG,1
77481,22983,2/7/01,12/30/01,EL PASO CORP,28336L10,EPG,1
77481,22983,12/31/01,5/24/12,EL PASO CORP,28336L10,EP,1
77482,29466,3/18/92,5/20/93,DIGITRAN SYSTEMS INC,25389810,DGT,2
77483,29467,3/19/92,1/13/93,INTERTEL COMMUNICATIONS INC,44924610,ITR,2
77483,29467,1/14/93,2/11/93,INTERTEL COMMUNICATIONS INC,44924610,ITR,32
77483,29467,2/12/93,9/2/93,INTERTEL COMMUNICATIONS INC,44924610,ITR,2
77483,29467,9/3/93,2/28/96,INTELCOM GROUP INC,44924610,ITR,2
77483,29467,2/29/96,8/4/96,INTELCOM GROUP INC,44924610,ICG,2
77483,29467,8/5/96,3/24/97,I C G COMMUNICATIONS INC,44924610,ICG,2
77483,29467,3/25/97,11/14/00,I C G COMMUNICATIONS INC,44924610,ICGX,3
77484,29469,3/18/92,7/27/92,P N F INDUSTRIES INC,69348X10,PNI,2
77485,29470,3/18/92,9/22/99,PROFESSIONAL DENTAL TECHNOLOGIE,74312H10,PRO,2
77486,29472,3/18/92,1/24/01,UNIQUE MOBILITY INC,90321310,UQM,2
77486,29472,1/25/01,12/31/18,U Q M TECHNOLOGIES INC,90321310,UQM,2
77487,29471,3/18/92,10/25/92,TOPOX INC,86859110,TPO,2
77487,29471,10/26/92,6/23/94,SUPRA MEDICAL CORP,86859110,SUM,2
77488,29468,3/27/92,5/2/93,NORTHERN INSTRUMENTS CORP,66580910,NIZ,2
77488,29468,5/3/93,6/29/08,NORTHERN TECHNOLOGIES INTL CORP,66580910,NTI,2
77488,29468,6/30/08,12/31/18,NORTHERN TECHNOLOGIES INTL CORP,66580910,NTIC,3
77489,29484,4/3/92,4/29/05,BRAZILIAN EQUITY FUND INC,10588410,BZL,1
77490,5918,12/14/72,11/3/85,TRUST CO N J JERSEY CITY,89830410,TCNJ,3
77490,5918,11/4/85,12/28/93,TRUSTCOMPANY BANCORPORATION,89830410,TCBC,3
77490,5918,12/29/93,5/14/04,TRUST CO N J JERSEY CITY NEW,89830410,TCNJ,3
77491,29480,4/2/92,3/30/94,NORTH AMERICAN RECYCLING SYS IN,65707710,NAR,2
77491,29480,3/31/94,4/20/94,NORTH AMERICAN RECYCLING SYS IN,65707710,,-2
77491,29480,4/21/94,8/25/94,NORTH AMERICAN RECYCLING SYS IN,65707710,NAR,2
77491,29480,8/26/94,9/26/94,NORTH AMERICAN RECYCLING SYS IN,65707710,,-2
77491,29480,9/27/94,10/13/94,NORTH AMERICAN RECYCLING SYS IN,65707710,NAR,2
77492,29481,4/3/92,3/25/93,PRINTRON,74257630,PNT,2
77493,11448,4/1/92,11/30/98,ALBANK FINANCIAL CORP,1204610,ALBK,3
77494,11449,4/1/92,9/1/97,CAPITOL MULTIMEDIA INC,15100P10,CDIM,3
77494,11449,9/2/97,9/2/99,CELERITY SOLUTIONS INC,15100P10,CLTY,3
77495,11447,4/1/92,12/17/06,M WAVE INC,55403420,MWAV,3
77495,11447,12/18/06,4/2/08,M WAVE INC,55403420,MWAV,3
77496,11446,4/1/92,12/15/97,MOHAWK INDUSTRIES INC,60819010,MOHK,3
77496,11446,12/16/97,12/31/18,MOHAWK INDUSTRIES INC,60819010,MHK,1
77497,11450,4/1/92,9/9/97,SERAGEN INC,81747410,SRGN,3
77498,4486,12/14/72,8/7/75,TRUST MORTGAGE CORP,89834410,TRTG,3
77499,11452,4/3/92,12/10/93,CHIPSOFT INC,17002710,CSFT,3
77500,11451,4/3/92,2/21/96,DOLCO PACKAGING CORP,25659210,DPKG,3
77501,11454,4/3/92,8/12/98,N C I BUILDING SYSTEMS INC,62885220,BLDG,3
77501,11454,8/13/98,3/7/10,N C I BUILDING SYSTEMS INC,62885220,NCS,1
77501,11454,3/8/10,12/31/18,N C I BUILDING SYSTEMS INC,62885220,NCS,1
77502,11453,4/3/92,6/30/03,POMEROY COMPUTER RESOURCES INC,73182210,PMRY,3
77502,11453,7/1/03,11/11/09,POMEROY I T SOLUTIONS INC,73182210,PMRY,3
77503,11456,4/7/92,6/11/97,E R O INC,26891110,EROI,3
77504,11457,4/7/92,3/31/08,OMEGA FINANCIAL CORP,68209210,OMEF,3
77505,11455,4/7/92,7/22/93,VIDEOTELECOM CORP,04649U10,VTEL,3
77505,11455,7/23/93,6/5/01,VTEL CORP,04649U10,VTEL,3
77505,11455,6/6/01,1/17/02,VTEL CORP,04649U10,FORG,3
77505,11455,1/18/02,9/12/07,FORGENT NETWORKS INC,04649U10,FORG,3
77505,11455,9/13/07,12/28/09,FORGENT NETWORKS INC,04649U10,ASUR,3
77505,11455,12/29/09,12/31/18,ASURE SOFTWARE INC,04649U10,ASUR,3
77506,11458,4/8/92,10/31/95,HERITAGE FEDERAL BANCSHARES INC,42722L10,HFBS,3
77507,11459,4/8/92,5/13/16,H F FINANCIAL CORP,40417210,HFFC,3
77508,11460,4/9/92,8/17/98,BELL SPORTS CORP,7790310,BSPT,3
77509,11461,4/13/92,10/13/93,SIMULA INC,82920610,SIMU,3
77509,11461,10/14/93,1/30/96,SIMULA INC,82920610,SMU,2
77509,11461,1/31/96,11/12/00,SIMULA INC,82920610,SMU,1
77509,11461,11/13/00,12/9/03,SIMULA INC,82920610,SMU,2
77510,11463,4/14/92,6/30/95,ADESA CORP,89210,SOLD,3
77511,11465,4/14/92,4/27/94,AFFINITY BIOTECH INC,45073110,AFBI,3
77511,11465,4/28/94,6/29/98,IBAH INC,45073110,IBAH,3
77512,11464,4/14/92,7/30/96,MACGREGOR SPORTS & FITNESS INC,85856W10,MACG,3
77512,11464,7/31/96,10/31/96,INTRANET SOLUTIONS INC,85856W10,INRS,3
77512,11464,11/1/96,12/1/96,INTRANET SOLUTIONS INC NEW,85856W10,INRS,3
77512,11464,12/2/96,8/28/01,INTRANET SOLUTIONS INC,85856W10,INRS,3
77512,11464,8/29/01,12/14/06,STELLENT INC,85856W10,STEL,3
77513,11462,4/14/92,9/14/99,3 C I COMPLETE COMPLIANCE CORP,88553J10,TCCC,3
77514,11444,4/15/92,6/27/97,BELDEN & BLAKE CORP,7744710,BELD,3
77515,11469,4/15/92,12/31/18,KOPIN CORP,50060010,KOPN,3
77516,11470,4/15/92,4/2/00,MENS WEARHOUSE INC,87403A10,SUIT,3
77516,11470,4/3/00,10/1/00,MENS WEARHOUSE INC,87403A10,MENS,3
77516,11470,10/2/00,1/31/16,MENS WEARHOUSE INC,87403A10,MW,1
77516,11470,2/1/16,12/31/18,TAILORED BRANDS INC,87403A10,TLRD,1
77517,11467,4/15/92,8/20/07,OPTION CARE INC,68394810,OPTN,3
77518,11468,4/15/92,8/18/97,PRINCETON DENTAL MANAGEMENT COR,74187220,PDMC,3
77518,11468,8/19/97,9/11/97,PRINCETON DENTAL MANAGEMENT COR,74187220,PDCC,3
77518,11468,9/12/97,10/15/98,PRINCETON DENTAL MANAGEMENT COR,74187220,PDMC,3
77519,5926,4/18/83,12/31/18,TRUSTCO BANK CORP NY,89834910,TRST,3
77520,11473,4/16/92,4/5/94,A G C O CORP,108410,AGCO,3
77520,11473,4/6/94,5/3/09,A G C O CORP,108410,AG,1
77520,11473,5/4/09,12/31/18,A G C O CORP,108410,AGCO,1
77521,11476,4/16/92,10/2/95,CHROMCRAFT REVINGTON INC,17111710,CROM,3
77521,11476,10/3/95,6/7/04,CHROMCRAFT REVINGTON INC,17111710,CRC,1
77521,11476,6/8/04,4/29/13,CHROMCRAFT REVINGTON INC,17111710,CRC,2
77522,11472,4/16/92,4/10/97,FIRST MORTGAGE CORP,32100810,FMOR,3
77523,11475,4/16/92,11/29/99,WORTHINGTON FOODS INC,98180910,WFDS,3
77524,11477,4/20/92,9/29/95,CLINICOM INC,18726L10,CLIN,3
77525,11478,4/21/92,10/24/94,GRACECARE HEALTH SYSTEMS INC,45072910,GCHS,3
77525,11478,10/25/94,9/25/98,IATROS HEALTH NETWORK INC,45072910,IHNI,3
77526,11479,4/21/92,8/17/97,PEOPLES HOLDING CO,7.60E+14,PHCO,3
77526,11479,8/18/97,4/20/05,PEOPLES HOLDING CO,7.60E+14,PHC,2
77526,11479,4/21/05,5/1/05,RENASANT CORP,7.60E+14,PHC,2
77526,11479,5/2/05,12/31/18,RENASANT CORP,7.60E+14,RNST,3
77527,4592,10/7/75,7/30/96,TUCKER DRILLING INC,89865210,TUCK,3
77528,11480,4/21/92,12/31/18,S & T BANCORP INC,78385910,STBA,3
77529,11481,4/22/92,7/26/95,SPORTSTOWN INC,84919810,SPTN,3
77530,11482,4/22/92,12/31/18,STEIN MART INC,85837510,SMRT,3
77531,11484,4/23/92,12/18/94,SOFTWARE ETC STORES INC,64064R10,SFWR,3
77531,11484,12/19/94,12/10/96,NEOSTAR RETAIL GROUP INC,64064R10,NEOS,3
77532,11483,4/23/92,2/2/96,YOUNKERS INC,98776710,YONK,3
77534,11485,4/24/92,11/26/97,MORNINGSTAR GROUP INC,61769810,MSTR,3
77536,11488,4/28/92,8/20/96,BEN FRANKLIN RETAIL STORES INC,8149910,BFRS,3
77537,11487,4/28/92,11/1/93,NATURAL CHILD CARE INC,97477B30,NACC,3
77537,11487,11/2/93,6/12/94,WINNERS ALL INTERNATIONAL INC,97477B30,WINA,3
77537,11487,6/13/94,7/5/95,WINNERS ALL INTERNATIONAL INC,97477B30,WINA,3
77538,11492,4/29/92,12/27/95,LEARNING COMPANY,52200610,LRNG,3
77539,11489,4/29/92,1/25/96,PREMIERE RADIO NETWORKS INC,74090620,PRNI,3
77539,11489,1/26/96,6/12/97,PREMIERE RADIO NETWORKS INC DEL,74090620,PRNI,3
77540,11491,4/29/92,7/18/95,SOLO SERVE CORP,83426320,SOLO,3
77540,11491,7/19/95,2/8/96,SOLO SERVE CORP,83426320,SOLO,3
77541,11496,4/30/92,12/26/94,GALEY & LORD INC,36352K10,GANL,3
77541,11496,12/27/94,1/4/02,GALEY & LORD INC,36352K10,GNL,1
77542,11495,4/30/92,6/2/96,INTERMEDIA COMMUNICATIONS FL IN,45880110,ICIX,3
77542,11495,6/3/96,6/29/01,INTERMEDIA COMMUNICATIONS INC,45880110,ICIX,3
77543,11494,4/30/92,5/18/94,ON THE BORDER CAFES INC,68219810,OTBC,3
77544,29474,4/9/92,12/30/99,CAPITAL RE CORP,14043210,KRE,1
77545,29475,4/10/92,8/31/05,EMPRESAS ICA SOCIEDAD CONTROL S,29244820,ICA,1
77545,29475,9/1/05,12/12/05,EMPRESAS ICA S A DE C V,29244820,ICA,1
77545,29475,12/13/05,7/8/16,EMPRESAS ICA S A DE C V,29244820,ICA,1
77546,29476,4/9/92,9/24/07,FIRST DATA CORP,31996310,FDC,1
77547,29483,4/7/92,11/3/98,WASTE MANAGEMENT INTL PLC,94090610,WME,1
77548,29479,4/13/92,10/1/06,MUNIYIELD INSURED FUND INC,9.25E+13,MYI,1
77548,29479,10/2/06,11/8/10,BLACKROCK MUNIYIELD INSURED FD,9.25E+13,MYI,1
77548,29479,11/9/10,12/31/18,BLACKROCK MUNIYLD QLTY FD III,9.25E+13,MYI,1
77549,29473,4/23/92,6/22/92,BLACKSTONE INVESTMENT QTY TM TR,09247J10,BQT,1
77549,29473,6/23/92,12/9/04,BLACKROCK INVEST QLTY TM TR INC,09247J10,BQT,1
77550,29477,4/29/92,9/4/97,INTERNATIONAL FAMILY ENTMT INC,45950M10,FAM,1
77551,4596,1/31/73,8/11/94,TURF PARADISE INC,90008410,TURF,3
77552,29478,4/16/92,10/30/02,MINNESOTA MUNICIPAL TERM TRUST,60406610,MNB,1
77552,29478,10/31/02,4/2/03,MINNESOTA MUNICIPAL TERM TRUST,60406610,MNB,2
77553,29482,4/24/92,12/2/01,VOYAGEUR MN MUNI INCOME FD INC,24610U10,VMN,2
77553,29482,12/3/01,2/24/06,DELAWARE INVTS MINN MUN INC,24610U10,VMN,2
77554,11471,4/23/92,12/15/97,BOX ENERGY CORP,75959410,BOXXA,3
77554,11471,12/16/97,12/24/98,REMINGTON OIL & GAS CORP,75959410,ROILA,3
77555,11471,4/23/92,12/15/97,BOX ENERGY CORP,75959430,BOXXB,3
77555,11471,12/16/97,12/27/98,REMINGTON OIL & GAS CORP,75959430,ROILB,3
77555,11471,12/28/98,6/19/02,REMINGTON OIL & GAS CORP,75959430,ROIL,3
77555,11471,6/20/02,6/30/06,REMINGTON OIL & GAS CORP,75959430,REM,1
77560,29336,11/19/91,8/21/09,VITRO SOCIEDAD ANONIMA,92850230,VTO,1
77561,28097,3/17/92,3/13/95,CANSTAR SPORTS INC,13790710,HKYIF,3
77562,9670,2/1/88,1/5/89,GUNNAR GOLD INC,03028R10,GUNRF,3
77562,9670,1/6/89,2/26/92,GUNNAR GOLD MINING CORP,03028R10,GUNRF,3
77562,9670,2/27/92,3/3/93,A T T N AVECA ENTERTAINMENT COR,03028R10,ATTNF,3
77562,9670,3/4/93,3/4/93,AMERICAN TRANSP TV NETWK INC,03028R10,ATTNF,3
77562,9670,3/5/93,9/1/93,AMERICAN TRANSP TV NETWK INC,03028R10,,0
77562,9670,9/2/93,4/11/94,AMERICAN TRANSP TV NETWK INC,03028R10,ATTNF,3
77563,7222,9/13/84,2/11/92,GOLDEN NORTH RESOURCE CORP,12932K10,GNOXF,3
77563,7222,2/12/92,3/26/92,CALEDONIA MINING CORP,12932K10,CALVF,33
77563,7222,3/27/92,10/15/98,CALEDONIA MINING CORP,12932K10,CALVF,3
77564,10701,7/31/90,2/25/92,CAP RX LTD,5278610,CPXLF,3
77564,10701,2/26/92,2/12/95,CAP X CORP,5278610,CPXL,3
77564,10701,2/13/95,5/22/96,AUTOLEND GROUP INC,5278610,CARS,3
77568,11372,3/3/92,9/16/92,P L C SYSTEMS INC,69341D10,PLCSF,3
77568,11372,9/17/92,11/7/08,P L C SYSTEMS INC,69341D10,PLC,2
77569,11401,3/16/92,8/24/92,R M L MEDICAL LABORATORIES INC,03835T20,RMLBF,3
77569,11401,8/25/92,12/30/96,IMUTEC CORP,03835T20,IMUTF,3
77569,11401,12/31/96,10/27/98,IMUTEC PHARMA INC,03835T20,IMUTF,3
77569,11401,10/28/98,12/21/98,IMUTEC PHARMA INC,03835T20,,0
77569,11401,12/22/98,2/22/04,LORUS THERAPEUTICS INC,03835T20,,0
77569,11401,2/23/04,7/10/07,LORUS THERAPEUTICS INC,03835T20,LRP,2
77569,11401,7/11/07,10/30/08,LORUS THERAPEUTICS INC NEW,03835T20,LRP,2
77569,11401,10/31/08,5/31/10,LORUS THERAPEUTICS INC NEW,03835T20,,0
77569,11401,6/1/10,9/2/14,LORUS THERAPEUTICS INC NEW,03835T20,,0
77569,11401,9/3/14,10/5/14,APTOSE BIOSCIENCES INC,03835T20,,0
77569,11401,10/6/14,10/22/14,APTOSE BIOSCIENCES INC,03835T20,,0
77569,11401,10/23/14,12/31/18,APTOSE BIOSCIENCES INC,03835T20,APTO,3
77570,11431,3/25/92,7/5/01,TASEKO MINES LTD,87651110,TKOCF,3
77570,11431,7/6/01,10/3/04,TASEKO MINES LTD,87651110,,0
77570,11431,10/4/04,12/31/18,TASEKO MINES LTD,87651110,TGB,2
77571,28850,11/17/89,3/15/92,UNILENS OPTICAL CORP,90490720,UOCCF,3
77571,28850,3/16/92,10/13/92,UNILENS VISION INC,90490720,UVICF,3
77571,28850,10/14/92,12/20/92,UNILENS VISION INC,90490720,UVICF,-1
77571,28850,12/21/92,7/21/94,UNILENS VISION INC,90490720,UVICF,3
77571,28850,7/22/94,8/9/94,UNILENS VISION INC,90490720,,0
77571,28850,8/10/94,9/6/94,UNILENS VISION INC,90490720,UVICF,3
77572,11498,5/1/92,7/2/01,METRICOM INC,59159610,MCOM,3
77573,29492,5/1/92,10/19/14,H & Q LIFE SCIENCES INVESTORS,87911K10,HQL,1
77573,29492,10/20/14,12/31/18,TEKLA LIFE SCIENCES INVESTORS,87911K10,HQL,1
77574,11499,5/5/92,7/5/95,ALL FOR A DOLLAR INC,01662K10,ADLR,3
77575,11501,5/5/92,9/19/94,MEDQUIST INC,58494910,MEDQ,3
77575,11501,9/20/94,5/23/96,MEDQUIST INC,58494910,MBS,2
77575,11501,5/24/96,6/15/04,MEDQUIST INC,58494910,MEDQ,3
77575,11501,6/16/04,7/16/08,MEDQUIST INC,58494910,,0
77575,11501,7/17/08,4/1/11,MEDQUIST INC,58494910,MEDQ,3
77576,7801,5/6/92,11/17/09,ADVANTA CORP,794220,ADVNB,3
77577,11502,5/6/92,8/29/95,LIDA INC,53170410,LIDA,3
77578,5729,12/15/82,4/28/87,TWENTY FIRST CENTURY ENVELOPE,90090010,TWEC,3
77579,22808,5/7/92,1/31/94,SYBRON CORP,03760A10,SYB,1
77579,22808,2/1/94,12/11/00,SYBRON INTERNATIONAL CORP,03760A10,SYB,1
77579,22808,12/12/00,8/2/04,APOGENT TECHNOLOGIES INC,03760A10,AOT,1
77580,11503,5/7/92,9/28/98,LUKENS MEDICAL CORP,54987010,LUKN,3
77581,11505,5/7/92,10/29/95,STAC ELECTRONICS,74138B10,STAC,3
77581,11505,10/30/95,12/15/98,STAC INC,74138B10,STAC,3
77581,11505,12/16/98,5/9/99,STAC SOFTWARE INC,74138B10,STAC,3
77581,11505,5/10/99,4/24/00,STAC SOFTWARE INC,74138B10,STAC,3
77581,11505,4/25/00,9/25/02,PREVIO INC,74138B10,PRVO,3
77582,11504,5/7/92,7/11/12,VALENCE TECHNOLOGY INC,91891410,VLNC,3
77583,11507,5/8/92,12/22/92,AMERICAN FUNERAL SERVICES CORP,2630210,AMFS,3
77584,11506,5/8/92,5/13/97,BUCKLE INC,11844010,BKLE,3
77584,11506,5/14/97,12/31/18,BUCKLE INC,11844010,BKE,1
77585,11508,5/8/92,6/28/12,PRINCETON NATIONAL BANCORP INC,74228210,PNBC,3
77586,4597,10/15/73,9/5/79,TUTAG S J & CO,90110210,TUTG,3
77587,11509,5/11/92,5/7/98,NETWORK IMAGING CORP,89469230,IMGX,3
77587,11509,5/8/98,12/9/98,TREEV INC,89469230,TREV,3
77587,11509,12/10/98,1/22/01,TREEV INC,89469230,TREV,3
77588,29490,5/12/92,4/5/00,DYERSBURG CORP,26757510,DBG,1
77589,29499,5/13/92,1/1/96,VAN KAMPEN MER TR INVT GR FL MU,92093210,VTF,1
77589,29499,1/2/96,8/30/98,VAN KAMPEN AM CAP TR INV GR FL,92093210,VTF,1
77589,29499,8/31/98,6/8/07,VAN KAMPEN TRUST INV GR FL MUNI,92093210,VTF,1
77590,29500,5/13/92,1/1/96,VAN KAMPEN MER TR INVT GR NJ MU,46131R10,VTJ,1
77590,29500,1/2/96,8/30/98,VAN KAMPEN AM CAP TR INV GR NJ,46131R10,VTJ,1
77590,29500,8/31/98,8/23/01,VAN KAMPEN TRUST INV GR NJ MUNI,46131R10,VIJ,1
77590,29500,8/24/01,5/31/10,VAN KAMPEN TRUST INV GR NJ MUNI,46131R10,VTJ,1
77590,29500,6/1/10,10/12/12,INVESCO VAN KAMP TR IN GR NJ MU,46131R10,VTJ,1
77591,29498,5/13/92,1/1/96,VAN KAMPEN MER TR INVT GR NY MU,46131T10,VTN,1
77591,29498,1/2/96,8/30/98,VAN KAMPEN AM CAP TR INV GR NY,46131T10,VTN,1
77591,29498,8/31/98,5/31/10,VAN KAMPEN TRUST INVESTMNT GR N,46131T10,VTN,1
77591,29498,6/1/10,12/2/12,INVESCO VAN KMP TR INV GR NY MU,46131T10,VTN,1
77591,29498,12/3/12,12/31/18,INVESCO TRUST INVEST GR NY MUN,46131T10,VTN,1
77592,29501,5/13/92,1/1/96,VAN KAMPEN MER TR GR INVT PA MU,92093410,VTP,1
77592,29501,1/2/96,8/30/98,VAN KAMPEN AM CAP TR GR INV PA,92093410,VTP,1
77592,29501,8/31/98,12/2/05,VAN KAMPEN TRUST INV GR PA MUNI,92093410,VTP,1
77593,11510,5/12/92,2/23/98,UNIVERSAL SEISMIC ASSOCS INC,91382810,USAC,3
77594,4588,12/14/72,8/9/78,AMT CORP,90119110,AMTC,3
77594,4588,8/10/78,12/4/78,1225 MAPLE CORP,90119110,TTFC,3
77595,11512,5/13/92,4/30/14,ARKANSAS BEST CORP DEL,03937C10,ABFS,3
77595,11512,5/1/14,12/31/18,ARCBEST CORP,03937C10,ARCB,3
77596,11514,5/13/92,2/1/01,BASIN EXPLORATION INC,7010710,BSNX,3
77597,11513,5/13/92,1/15/99,THERATECH INC DEL,88338310,THRT,3
77599,11515,5/13/92,3/27/01,BITWISE DESIGNS INC,5266630,BTWS,3
77599,11515,3/28/01,8/30/12,AUTHENTIDATE HOLDING CORP,5266630,ADAT,3
77599,11515,8/31/12,1/24/16,AUTHENTIDATE HOLDING CORP,5266630,ADAT,3
77599,11515,1/25/16,1/28/16,AUTHENTIDATE HOLDING CORP,5266630,ADAT,3
77600,11518,5/14/92,1/1/96,BIOCIRCUITS CORP,09058W30,BIOC,3
77600,11518,1/2/96,2/22/98,BIOCIRCUITS CORP,09058W30,BIOC,3
77600,11518,2/23/98,5/18/98,BIOCIRCUITS CORP,09058W30,BIOC,3
77601,11519,5/14/92,9/26/97,KRYSTAL COMPANY,50114810,KRYS,3
77602,11517,5/14/92,12/14/00,NATURAL WONDERS INC,63901410,NATW,3
77603,11520,5/14/92,2/11/98,VMARK SOFTWARE INC,3979410,VMRK,3
77603,11520,2/12/98,3/1/00,ARDENT SOFTWARE INC,3979410,ARDT,3
77604,29487,5/20/92,9/15/98,ALCATEL ALSTHOM CO GENERAL D EL,1390430,ALA,1
77604,29487,9/16/98,11/30/06,ALCATEL,1390430,ALA,1
77604,29487,12/1/06,2/24/16,ALCATEL LUCENT,1390430,ALU,1
77605,29489,5/19/92,12/31/18,BOSTON SCIENTIFIC CORP,10113710,BSX,1
77606,29494,5/19/92,12/31/18,KOHLS CORP,50025510,KSS,1
77607,29495,5/18/92,10/1/06,MUNIYIELD NEW JERSEY FUND INC,09254Y10,MYJ,1
77607,29495,10/2/06,12/31/18,BLACKROCK MUNIYIELD NJ FUND INC,09254Y10,MYJ,1
77608,29493,5/20/92,2/2/03,NUVEEN JOHN CO,67090F10,JNC,1
77608,29493,2/3/03,11/13/07,NUVEEN INVESTMENTS INC,67090F10,JNC,1
77609,29496,5/21/92,12/31/18,NUVEEN SELECT TAX FREE INC PORT,67063C10,NXQ,1
77610,11522,5/14/92,5/8/94,ENZYMATICS INC,91347P10,ENZY,3
77610,11522,5/9/94,7/19/95,ENZYMATICS INC,91347P10,,0
77610,11522,7/20/95,4/10/96,UNIVERSAL DISPLAY CORP,91347P10,,0
77610,11522,4/11/96,6/23/13,UNIVERSAL DISPLAY CORP,91347P10,PANL,3
77610,11522,6/24/13,12/31/18,UNIVERSAL DISPLAY CORP,91347P10,OLED,3
77611,11523,5/14/92,11/30/93,TRINITY CAPITAL OPPTY CORP,1859310,TOCO,3
77611,11523,12/1/93,5/3/94,ALLIANCE ENTERTAINMENT CORP,1859310,SONG,3
77611,11523,5/4/94,7/17/97,ALLIANCE ENTERTAINMENT CORP,1859310,CDS,1
77612,11521,5/14/92,2/8/95,ZAMS INC,98889810,ZAMS,3
77613,11524,5/15/92,12/7/94,OPHTHALMIC IMAGING SYSTEMS,68373720,OISI,3
77613,11524,12/8/94,5/27/98,OPHTHALMIC IMAGING SYSTEMS,68373720,OISI,3
77614,11525,5/15/92,8/31/94,SUPERMAC TECHNOLOGY INC,86843310,SMAC,3
77615,6423,9/27/83,12/29/85,21ST CENTURY ROBOTICS,76126920,TROB,3
77615,6423,12/30/85,1/2/86,TFC TELESERVICES CORP,76126920,TROB,3
77615,6423,1/3/86,3/30/87,TFC TELESERVICES CORP,76126920,TFCS,3
77615,6423,3/31/87,5/15/89,CENTRAL CORP,76126920,CTRL,3
77615,6423,5/16/89,1/10/90,RESURGENS COMMUNICATIONS GRP IN,76126920,RCGI,3
77615,6423,1/11/90,8/12/92,RESURGENS COMMUNICATIONS GRP IN,76126920,RCG,2
77615,6423,8/13/92,8/23/92,RESURGENS COMMUNICATIONS GRP IN,76126920,RCG,32
77615,6423,8/24/92,9/14/93,RESURGENS COMMUNICATIONS GRP IN,76126920,RCG,2
77616,11533,5/19/92,3/9/95,CARDIOVASCULAR IMAGING SYS INC,14160M10,CVIS,3
77617,11529,5/19/92,5/23/02,IMPERIAL CREDIT INDUSTRIES INC,45272910,ICII,3
77618,11531,5/19/92,10/1/99,LIFE USA HOLDING INC,53191820,LUSA,3
77619,11534,5/19/92,1/3/99,NATIONAL VISION ASSOC LTD,92835210,NVAL,3
77619,11534,1/4/99,4/4/00,VISTA EYECARE INC,92835210,VSTA,3
77620,11535,5/20/92,3/4/96,HOLSON BURNES GROUP INC,43646410,HBGI,3
77621,11538,5/22/92,7/1/93,HALL MARK ELECTRONICS CORP,40608110,HMEC,3
77622,11539,5/22/92,5/28/96,INTERNATIONAL FAST FOOD CORP,45950Q10,FOOD,3
77623,4395,12/14/72,1/1/81,TWIN CITY BARGE & TOWING CO,90141910,TCTY,3
77623,4395,1/2/81,1/9/86,TWIN CITY BARGE INC,90141910,TCTY,3
77624,11537,5/21/92,4/24/97,OPTICAL DATA SYSTEMS INC,4.61E+24,ODSI,3
77624,11537,4/25/97,5/31/00,O D S NETWORKS INC,4.61E+24,ODSI,3
77624,11537,6/1/00,11/29/01,INTRUSION COM INC,4.61E+24,INTZ,3
77624,11537,11/30/01,3/28/04,INTRUSION INC,4.61E+24,INTZ,3
77624,11537,3/29/04,4/20/04,INTRUSION INC,4.61E+24,INZC,3
77624,11537,4/21/04,10/11/06,INTRUSION INC,4.61E+24,INTZ,3
