Match Name,Match Date,Word Length,c1,c2,c3,c4
"CAL DIVE INTERNATIONAL, INC.",12/15/06,53,0,1.886792453,0,0
"DOUBLE-TAKE SOFTWARE, INC.",12/15/06,157,1.910828025,1.27388535,0,0
"CLAYMONT STEEL HOLDINGS, INC.",12/20/06,174,0,5.747126437,0,0
DAYTON SUPERIOR CORP,12/20/06,104,0,3.846153846,0,0.961538462
ARTES MEDICAL INC,12/20/06,203,0.492610837,0,0,5.911330049
UNIVERSAL POWER GROUP INC.,12/22/06,510,0.392156863,1.960784314,0,0.980392157
LEGACY RESERVES LP,1/12/07,139,0,8.633093525,1.438848921,3.597122302
MV OIL TRUST,1/19/07,101,0,4.95049505,0,1.98019802
AEROVIRONMENT INC,1/23/07,102,0.980392157,1.960784314,0.980392157,2.941176471
"EVOQ PROPERTIES, INC.",1/26/07,425,0.941176471,4.470588235,0.705882353,0.470588235
"SONOMA PHARMACEUTICALS, INC.",1/26/07,248,0.403225806,3.629032258,0.806451613,1.612903226
"EMPLOYERS HOLDINGS, INC.",1/31/07,349,0,1.146131805,0.286532951,0
"HFF, INC.",1/31/07,341,0,4.398826979,1.173020528,1.759530792
"ANIMAL HEALTH HOLDINGS, INC.",1/31/07,67,1.492537313,4.47761194,0,0
XTENT INC,2/1/07,150,1.333333333,2,0.666666667,2
,,,,,,
"MOLECULAR INSIGHT PHARMACEUTICALS, INC.",2/2/07,447,0,3.579418345,0.447427293,2.460850112
"MADRIGAL PHARMACEUTICALS, INC.",2/7/07,336,0.595238095,1.785714286,0.595238095,2.083333333
ACCURAY INC,2/8/07,137,1.459854015,2.919708029,1.459854015,2.919708029
"NATIONAL CINEMEDIA, INC.",2/9/07,348,0,4.022988506,0,2.298850575
"SWITCH & DATA FACILITIES COMPANY, INC.",2/9/07,256,0.78125,4.296875,0.390625,4.6875
FORTRESS INVESTMENT GROUP LLC,2/9/07,168,0,5.952380952,0,2.976190476
"U.S. AUTO PARTS NETWORK, INC.",2/9/07,300,1.666666667,4,0.333333333,1.666666667
OPTIMER PHARMACEUTICALS INC,2/9/07,328,0.609756098,1.219512195,0.914634146,2.134146341
POSITIVEID CORP,2/12/07,182,0,6.043956044,1.098901099,0.549450549
,,,,,,
OPNEXT INC,2/16/07,170,1.176470588,4.705882353,0.588235294,4.117647059
"SALARY. COM, INC.",2/15/07,253,1.581027668,4.347826087,0.790513834,1.976284585
"COLEMAN CABLE, INC.",3/2/07,18,0,0,0,0
CLEARWIRE CORP,3/8/07,91,1.098901099,0,1.098901099,1.098901099
SOURCEFIRE INC,3/9/07,208,0.961538462,2.884615385,0.961538462,7.211538462
"BIGBAND NETWORKS, INC.",3/15/07,144,1.388888889,6.25,0,4.166666667
"FCSTONE GROUP, INC.",3/19/07,229,0.873362445,5.240174672,0.436681223,2.183406114
,,,,,,
,,,,,,
GLU MOBILE INC,3/22/07,311,0.643086817,3.536977492,0.643086817,2.893890675
"ARUBA NETWORKS, INC.",3/27/07,149,1.342281879,1.342281879,1.342281879,1.342281879
SENORX INC,3/29/07,246,0.81300813,2.032520325,1.62601626,4.471544715
GSI TECHNOLOGY INC,3/30/07,139,2.158273381,2.158273381,0.71942446,2.158273381
"SUPER MICRO COMPUTER, INC.",3/29/07,127,0.787401575,5.511811024,0.787401575,0.787401575
DIALOGIC INC.,4/5/07,165,1.212121212,3.636363636,0,3.636363636
"COMVERGE, INC.",4/13/07,98,2.040816327,6.12244898,1.020408163,0
"T-MOBILE US, INC.",4/19/07,111,0,1.801801802,0.900900901,0.900900901
SUPERIOR OFFSHORE INTERNATIONAL INC.,4/20/07,189,0,8.994708995,0,2.116402116
"CINEMARK HOLDINGS, INC.",4/24/07,263,0.380228137,7.604562738,0,2.281368821
"OCEAN POWER TECHNOLOGIES, INC.",4/25/07,255,0.784313725,1.568627451,0,3.921568627
"OREXIGEN THERAPEUTICS, INC.",4/26/07,197,0.507614213,2.538071066,1.015228426,2.030456853
PHARMASSET INC,4/30/07,114,0,1.754385965,0.877192982,0.877192982
NEUROGESX INC,5/2/07,202,0.99009901,1.485148515,0.99009901,2.475247525
"CAVIUM, INC.",5/2/07,157,1.27388535,6.369426752,0,2.547770701
TOMOTHERAPY INC,5/9/07,112,1.785714286,2.678571429,0.892857143,0.892857143
AECOM,5/11/07,238,0.840336134,2.941176471,0,0.420168067
JMP GROUP INC.,5/11/07,142,0,6.338028169,0,2.816901408
"SOLERA HOLDINGS, INC",5/14/07,202,0.495049505,5.940594059,0,6.930693069
"ALBIREO PHARMA, INC.",5/11/07,233,0.429184549,0.858369099,0.429184549,3.433476395
INSULET CORP,5/15/07,135,0,1.481481481,0.740740741,2.962962963
"CONTINENTAL RESOURCES, INC",5/16/07,103,0,2.912621359,0,3.883495146
"PINNACLE GAS RESOURCES, INC.",5/15/07,107,0,1.869158879,0,5.607476636
"GENESIS HEALTHCARE, INC.",5/16/07,340,0,7.058823529,0,1.764705882
TECHTARGET INC,5/17/07,172,1.162790698,2.325581395,0,4.651162791
"CAI INTERNATIONAL, INC.",5/16/07,284,0,7.394366197,0,2.112676056
TRIMAS CORP,5/21/07,79,0,1.265822785,0,0
ENERNOC INC,5/18/07,247,0.809716599,5.668016194,0.4048583,4.453441296
,,,,,,
"SIRTRIS PHARMACEUTICALS, INC.",5/23/07,479,0.417536534,4.384133612,0.417536534,3.549060543
,,,,,,
"AMICUS THERAPEUTICS, INC.",5/31/07,288,0.694444444,0.694444444,1.041666667,2.777777778
JAZZ PHARMACEUTICALS PLC,6/1/07,518,0.965250965,1.158301158,0.386100386,4.247104247
RESPONSE GENETICS INC,6/6/07,330,0.303030303,0.909090909,1.515151515,5.151515152
"STARENT NETWORKS, CORP.",6/6/07,252,2.380952381,3.571428571,1.19047619,3.968253968
INFINERA CORP,6/7/07,190,1.052631579,2.105263158,1.052631579,5.263157895
FBR & CO.,6/8/07,25,0,0,0,0
"LIMELIGHT NETWORKS, INC.",6/8/07,207,0.966183575,3.8647343,0.483091787,3.381642512
BWAY HOLDING CO,6/13/07,15,0,0,0,0
"GREEN BRICK PARTNERS, INC.",6/15/07,218,0,6.422018349,0,4.587155963
"ENSYNC, INC.",6/19/07,247,0.4048583,7.692307692,0,1.214574899
BLACKSTONE GROUP INC,6/25/07,245,0,4.897959184,0.816326531,2.448979592
AUTHENTEC INC,6/27/07,171,1.169590643,2.339181287,1.754385965,1.169590643
,,,,,,
"DATA DOMAIN, INC.",6/27/07,176,1.136363636,2.840909091,1.136363636,2.840909091
"COMSCORE, INC.",6/28/07,137,1.459854015,0.729927007,1.459854015,5.109489051
,,,,,,
"POLYPORE INTERNATIONAL, INC.",6/28/07,79,0,7.594936709,0,0
"PROS HOLDINGS, INC.",6/28/07,152,0,3.947368421,0,0
"BRIDGELINE DIGITAL, INC.",7/2/07,233,5.150214592,3.004291845,0.429184549,1.287553648
SHORETEL INC,7/3/07,182,1.648351648,2.197802198,0.549450549,1.098901099
"DHI GROUP, INC.",7/18/07,120,0,6.666666667,0,4.166666667
"BLUEKNIGHT ENERGY PARTNERS, L.P.",7/18/07,156,0,3.205128205,0,2.564102564
NETEZZA CORP,7/19/07,277,1.083032491,4.332129964,0.36101083,3.249097473
LIMCO-PIEDMONT INC,7/19/07,138,2.173913043,5.797101449,0.724637681,0
AIRVANA INC,7/20/07,128,1.5625,1.5625,1.5625,3.125
"HHGREGG, INC.",7/20/07,103,0,1.941747573,0,0.970873786
"ORBITZ WORLDWIDE, INC.",7/20/07,206,0,9.223300971,0,2.427184466
REX ENERGY CORP,7/26/07,185,1.621621622,6.486486486,0.540540541,3.243243243
"BLADELOGIC, INC.",7/25/07,171,1.754385965,3.50877193,1.169590643,1.754385965
MONOTYPE IMAGING HOLDINGS INC.,7/25/07,216,0.462962963,2.777777778,0,2.777777778
IMARX THERAPEUTICS INC,7/26/07,356,0.561797753,1.966292135,0,1.404494382
GENPACT LTD,8/2/07,165,2.424242424,9.090909091,0.606060606,3.636363636
,,,,,,
VIRTUSA CORP,8/3/07,201,0.995024876,1.990049751,0.497512438,2.985074627
CONCHO RESOURCES INC,8/3/07,365,0,9.04109589,0.273972603,6.849315068
"SUCAMPO PHARMACEUTICALS, INC.",8/3/07,237,0.843881857,0.421940928,0.843881857,3.797468354
HIRERIGHT INC,8/8/07,147,1.360544218,2.040816327,0,3.401360544
MASIMO CORP,8/8/07,255,1.176470588,1.960784314,1.176470588,3.921568627
"DEMANDTEC, INC.",8/9/07,160,1.25,5,0.625,2.5
HORSEHEAD HOLDING LLC,8/10/07,47,0,0,0,0
"VMWARE, INC.",8/15/07,297,1.683501684,5.387205387,0.336700337,2.693602694
ENCORE ENERGY PARTNERS LP,9/12/07,152,0.657894737,9.210526316,0,4.605263158
ATHENAHEALTH INC,9/20/07,417,0.71942446,3.597122302,0.479616307,2.158273381
DUFF & PHELPS CORP,10/1/07,261,1.53256705,5.363984674,0,2.298850575
"CONSTANT CONTACT, INC.",10/3/07,276,1.811594203,3.623188406,1.086956522,5.072463768
,,,,,,
"MAP PHARMACEUTICALS, INC.",10/5/07,198,0.505050505,1.515151515,0.505050505,2.02020202
COMPELLENT TECHNOLOGIES INC,10/10/07,209,0.956937799,1.913875598,1.435406699,1.435406699
TARGANTA THERAPEUTICS CORP.,10/10/07,228,0.877192982,4.385964912,0.877192982,1.754385965
"VIRGIN MOBILE USA, INC.",10/11/07,460,0,3.695652174,1.086956522,4.130434783
"BAXANO SURGICAL, INC.",10/17/07,147,1.360544218,2.721088435,0.680272109,2.040816327
CVR ENERGY INC,10/24/07,572,0.34965035,6.293706294,0,6.468531469
"GRIZZLY ENERGY, LLC",10/24/07,204,0,5.392156863,0,2.450980392
FGX INTERNATIONAL HOLDINGS LTD,10/25/07,205,0,9.268292683,0,1.951219512
"ULTA BEAUTY, INC.",10/25/07,75,0,2.666666667,0,0
"PZENA INVESTMENT MANAGEMENT, INC.",10/26/07,137,0,7.299270073,0,0
"POWER MEDICAL INTERVENTIONS, INC.",10/26/07,20,5,5,5,15
GENOPTIX INC,10/30/07,287,1.045296167,4.181184669,0,2.090592334
NANOSPHERE INC,11/2/07,182,1.098901099,1.648351648,1.098901099,3.846153846
SOUNDBITE COMMUNICATIONS INC,11/1/07,343,1.166180758,3.498542274,0.874635569,2.040816327
,,,,,,
"DELTEK, INC",11/1/07,237,0.421940928,9.282700422,0,2.53164557
,,,,,,
BIOFORM MEDICAL INC,11/7/07,174,0.574712644,0.574712644,1.724137931,2.298850575
APPROACH RESOURCES INC,11/8/07,112,0,4.464285714,0.892857143,5.357142857
ICX TECHNOLOGIES INC,11/9/07,189,2.645502646,2.645502646,0.529100529,2.116402116
AMERICAN PUBLIC EDUCATION INC,11/9/07,160,0,1.875,0,0
,,,,,,
"LUMBER LIQUIDATORS HOLDINGS, INC.",11/13/07,186,0,3.76344086,0.537634409,2.150537634
OSG AMERICA L.P.,11/9/07,165,1.212121212,0.606060606,0,2.424242424
"ENSIGN GROUP, INC",11/9/07,325,0.923076923,4.307692308,0,3.692307692
"QUEST ENERGY PARTNERS, L.P.",11/9/07,425,0,4.470588235,0.470588235,4
"ARYX THERAPEUTICS, INC.",11/8/07,253,0.395256917,1.976284585,0.395256917,1.976284585
,,,,,,
OCH-ZIFF CAPITAL MANAGEMENT GROUP INC.,11/15/07,239,0,3.765690377,0,0
VIRTUAL RADIOLOGIC CORP,11/15/07,182,0,4.395604396,0.549450549,3.846153846
MSCI INC.,11/15/07,188,0,5.85106383,0,3.723404255
RESHAPE LIFESCIENCES INC.,11/15/07,192,0,1.041666667,1.041666667,3.125
3PAR INC.,11/16/07,130,1.538461538,3.846153846,0.769230769,3.076923077
"RUBICON TECHNOLOGY, INC.",11/16/07,174,0,7.471264368,1.149425287,2.873563218
"INTERNET BRANDS, INC.",11/19/07,99,1.01010101,1.01010101,2.02020202,3.03030303
"SUCCESSFACTORS, INC.",11/20/07,209,0.956937799,4.306220096,0.4784689,0.4784689
ENTROPIC COMMUNICATIONS INC,12/7/07,407,0.491400491,3.685503686,0.245700246,3.194103194
,,,,,,
CARDTRONICS INC,12/11/07,121,0.826446281,2.479338843,0,3.305785124
K12 INC,12/14/07,160,0.625,3.75,0,1.875
MEDASSETS INC,12/13/07,202,1.485148515,4.95049505,0.495049505,0.99009901
,,,,,,
MEMSIC INC,12/14/07,113,1.769911504,1.769911504,1.769911504,1.769911504
INTELLON CORP,12/17/07,144,1.388888889,1.388888889,1.388888889,2.083333333
GULFSTREAM INTERNATIONAL GROUP INC,12/17/07,72,1.388888889,5.555555556,0,0
,,,,,,
NETSUITE INC,12/20/07,154,1.298701299,3.896103896,0,3.246753247
RISKMETRICS GROUP INC,1/25/08,155,0.64516129,10.96774194,0,5.161290323
,,,,,,
"IPC HEALTHCARE, INC.",1/25/08,128,1.5625,3.125,0,2.34375
ARCSIGHT INC,2/14/08,154,1.298701299,4.545454545,0.649350649,1.298701299
MAKO SURGICAL CORP.,2/15/08,209,0.4784689,0.956937799,0.956937799,3.349282297
"U.S. STEM CELL, INC.",2/21/08,256,0.390625,1.5625,1.953125,1.171875
"CARDIONET, INC.",3/19/08,214,0.934579439,2.803738318,0.934579439,1.401869159
"INTREPID POTASH, INC.",4/23/08,279,0,5.376344086,0.358422939,2.508960573
,,,,,,
COLFAX CORP,5/8/08,531,0,3.389830508,0,1.506591337
"REAL GOODS SOLAR, INC.",5/8/08,152,1.315789474,3.947368421,0,4.605263158
VERSO CORP,5/16/08,204,0,7.352941176,0,3.921568627
,,,,,,
"RHI ENTERTAINMENT, INC.",6/19/08,647,0,4.945904173,0,3.400309119
"ENERGY RECOVERY, INC.",7/2/08,88,2.272727273,2.272727273,1.136363636,4.545454545
GT ADVANCED TECHNOLOGIES INC.,7/24/08,41,0,2.43902439,0,0
,,,,,,
"RACKSPACE HOSTING, INC.",8/8/08,317,0.94637224,2.523659306,0.94637224,3.785488959
"GRAND CANYON EDUCATION, INC.",11/20/08,88,0,2.272727273,0,0
MEAD JOHNSON NUTRITION CO,2/11/09,154,0,1.298701299,0,0
,,,,,,
ROSETTA STONE INC,4/16/09,244,0.819672131,2.049180328,0.409836066,0.819672131
"DIGITALGLOBE, INC.",5/14/09,58,3.448275862,3.448275862,0,3.448275862
,,,,,,
OPENTABLE INC,5/21/09,122,1.639344262,3.278688525,0,0.819672131
"MEDIDATA SOLUTIONS, INC.",6/25/09,187,2.139037433,5.347593583,0,2.139037433
"LOGMEIN, INC.",7/1/09,239,2.092050209,2.928870293,0.836820084,1.673640167
GLOBE SPECIALTY METALS INC,7/30/09,133,1.503759398,1.503759398,0.751879699,3.007518797
AVAGO TECHNOLOGIES LTD,8/6/09,335,0,2.985074627,0,0
CUMBERLAND PHARMACEUTICALS INC,8/12/09,395,2.53164557,3.544303797,0.253164557,2.53164557
"CHANGE HEALTHCARE HOLDINGS, INC.",8/12/09,110,0.909090909,8.181818182,0,0
ARTIO GLOBAL INVESTORS INC.,9/25/09,139,0,3.597122302,0,0
"B456 SYSTEMS, INC.",9/24/09,281,1.423487544,2.846975089,1.067615658,3.914590747
"VITACOST.COM, INC.",9/24/09,185,0.540540541,4.324324324,0.540540541,3.783783784
SELECT MEDICAL HOLDINGS CORP,9/25/09,382,0,7.068062827,0,1.308900524
TALECRIS BIOTHERAPEUTICS HOLDINGS CORP.,10/1/09,269,0,5.576208178,0,0.371747212
"ECHO GLOBAL LOGISTICS, INC.",10/2/09,213,1.408450704,3.755868545,0,0.469483568
EDUCATION MANAGEMENT CORP,10/2/09,490,0,5.102040816,0,0.204081633
"VERISK ANALYTICS, INC.",10/8/09,12,0,0,0,0
OMEROS CORP,10/8/09,511,0.195694716,5.283757339,0,1.56555773
"MISTRAS GROUP, INC.",10/9/09,166,1.807228916,5.421686747,0,0.602409639
RAILAMERICA INC /DE,10/13/09,137,0.729927007,6.569343066,0,1.459854015
PENN MILLERS HOLDING CORP,9/10/09,302,0,4.635761589,0.331125828,0.662251656
"AGA MEDICAL HOLDINGS, INC.",10/21/09,349,0.573065903,3.724928367,0,2.865329513
DOLE FOOD CO INC,10/26/09,124,0.806451613,3.225806452,0,0.806451613
ADDUS HOMECARE CORP,10/29/09,454,0.660792952,2.422907489,0,1.321585903
"VITAMIN SHOPPE, INC.",10/29/09,172,0,1.744186047,0,0.581395349
HYATT HOTELS CORP,11/5/09,118,3.389830508,6.779661017,0,0.847457627
ANCESTRY.COM INC.,11/5/09,240,0.833333333,1.666666667,0.416666667,1.25
"STR HOLDINGS, INC.",11/9/09,119,0,5.042016807,0,5.042016807
DOLLAR GENERAL CORP,11/13/09,190,0,1.052631579,0,0
"RUE21, INC.",11/13/09,255,0,1.960784314,0,3.529411765
"FORTINET, INC.",11/18/09,131,1.526717557,3.816793893,0,3.816793893
CLOUD PEAK ENERGY INC.,11/23/09,429,1.165501166,2.097902098,0,0.932400932
"ARCHIPELAGO LEARNING, INC.",11/23/09,43,0,0,0,0
,,,,,,
"KAR AUCTION SERVICES, INC.",12/11/09,896,0,4.129464286,0,0.111607143
"COBALT INTERNATIONAL ENERGY, INC.",12/16/09,75,0,1.333333333,1.333333333,1.333333333
TEAM HEALTH HOLDINGS INC.,12/16/09,94,0,2.127659574,0,1.063829787
KRATON CORP,12/17/09,237,0,3.375527426,0,2.109704641
SYMETRA FINANCIAL CORP,1/22/10,58,0,1.724137931,0,0
"CELLU TISSUE HOLDINGS, INC.",1/22/10,158,1.265822785,3.797468354,0,0
IRONWOOD PHARMACEUTICALS INC,2/4/10,243,0,2.057613169,0.823045267,2.880658436
GENERAC HOLDINGS INC.,2/11/10,88,0,9.090909091,0,0
GRAHAM PACKAGING CO INC.,2/11/10,154,0,7.142857143,0.649350649,0
"QUINSTREET, INC",2/11/10,180,0.555555556,2.777777778,1.111111111,2.222222222
ANTHERA PHARMACEUTICALS INC,3/2/10,385,0.25974026,2.077922078,0.25974026,1.558441558
BALTIC TRADING LTD,3/10/10,144,0.694444444,2.083333333,0,0
AVEO PHARMACEUTICALS INC,3/12/10,144,0,1.388888889,0.694444444,2.083333333
"FINANCIAL ENGINES, LLC",3/16/10,117,0,2.564102564,1.709401709,1.709401709
MAXLINEAR INC,3/24/10,151,0.662251656,0.662251656,1.324503311,1.324503311
"CALIX, INC",3/24/10,151,1.324503311,2.649006623,1.324503311,1.986754967
MERU NETWORKS INC,3/31/10,153,1.307189542,1.960784314,1.960784314,1.307189542
SS&C TECHNOLOGIES HOLDINGS INC,3/31/10,322,1.552795031,1.552795031,0.310559006,1.552795031
"PRIMERICA, INC.",4/2/10,26,0,0,0,0
METALS USA HOLDINGS CORP.,4/9/10,603,0.663349917,4.145936982,0.165837479,0.331674959
TENGION INC,4/12/10,230,0,2.608695652,0.869565217,2.608695652
"CODEXIS, INC.",4/22/10,143,1.398601399,1.398601399,0,0.699300699
DYNAVOX INC.,4/23/10,234,0,4.700854701,0,1.282051282
ALIMERA SCIENCES INC,4/23/10,155,0,5.161290323,0,0.64516129
GLOBAL GEOPHYSICAL SERVICES INC,4/22/10,536,0,7.276119403,0,6.156716418
SPS COMMERCE INC,4/22/10,133,1.503759398,8.270676692,0,2.255639098
"CONVIO, INC.",4/29/10,230,0.869565217,3.47826087,0,1.739130435
"DOUGLAS DYNAMICS, INC",5/6/10,210,0,3.333333333,0,0.952380952
"EXPRESS, INC.",5/13/10,334,0,6.586826347,0,1.497005988
"ROADRUNNER TRANSPORTATION SYSTEMS, INC.",5/13/10,375,0,3.466666667,0,3.733333333
NORANDA ALUMINUM HOLDING CORP,5/14/10,250,0,5.6,0,0.4
"TELENAV, INC.",5/13/10,105,1.904761905,2.857142857,0,2.857142857
REACHLOCAL INC,5/20/10,125,1.6,1.6,0,0.8
R1 RCM INC.,5/20/10,257,2.33463035,3.501945525,1.167315175,1.167315175
"GENMARK DIAGNOSTICS, INC.",6/1/10,129,0,1.550387597,0.775193798,0.775193798
"CBOE GLOBAL MARKETS, INC.",6/15/10,113,0.884955752,0.884955752,0,0
,,,,,,
OASIS PETROLEUM INC.,6/17/10,181,0,2.762430939,1.657458564,3.867403315
"BROADSOFT, INC.",6/16/10,196,1.020408163,5.612244898,0,0.510204082
MOTRICITY INC,6/21/10,104,1.923076923,4.807692308,0,0.961538462
"TESLA, INC.",6/29/10,404,0.99009901,3.465346535,0.247524752,6.188118812
,,,,,,
QLIK TECHNOLOGIES INC,7/16/10,308,0.974025974,4.220779221,0.324675325,1.623376623
REALD INC.,7/16/10,166,0.602409639,4.21686747,0,3.012048193
GREEN DOT CORP,7/22/10,16,0,0,0,0
"AMERESCO, INC.",7/22/10,206,1.45631068,2.427184466,0,2.912621359
"ENVESTNET, INC.",7/30/10,99,1.01010101,2.02020202,1.01010101,0
"MOLYCORP, INC.",8/2/10,216,0.462962963,2.777777778,0,5.092592593
TRIUS THERAPEUTICS INC,8/3/10,192,0,1.041666667,1.5625,0
"G-ESTATE LIQUIDATION STORES, INC.",8/5/10,155,0,3.225806452,0.64516129,1.290322581
"INTRALINKS HOLDINGS, INC.",8/6/10,280,1.071428571,8.214285714,0,0.357142857
NUPATHE INC.,8/6/10,343,1.457725948,1.457725948,0.29154519,2.623906706
MEDIAMIND TECHNOLOGIES INC.,8/12/10,136,1.470588235,1.470588235,0.735294118,0.735294118
REALPAGE INC,8/12/10,351,0.56980057,5.128205128,0,0.56980057
,,,,,,
CORESITE REALTY CORP,9/23/10,217,0,6.451612903,2.304147465,0
,,,,,,
SCIQUEST INC,9/24/10,132,1.515151515,1.515151515,0,0.757575758
,,,,,,
"AMYRIS, INC.",9/28/10,267,1.498127341,1.123595506,0.374531835,7.116104869
KEYW HOLDING CORP,10/1/10,183,1.639344262,5.464480874,0,2.18579235
STANDARD FINANCIAL CORP MD,8/20/10,427,0.93676815,5.152224824,0.468384075,0.234192037
ELLINGTON FINANCIAL INC.,10/8/10,280,1.428571429,2.142857143,0,0
BODY CENTRAL CORP,10/15/10,577,0,3.812824957,0.519930676,5.199306759
"TOWER INTERNATIONAL, INC.",10/15/10,222,0,6.306306306,0.45045045,1.801801802
"NETSPEND HOLDINGS, INC.",10/19/10,195,0.512820513,4.615384615,0.512820513,3.58974359
"VERA BRADLEY, INC.",10/21/10,106,0,1.886792453,0,0.943396226
"FOODFIRST GLOBAL RESTAURANTS, INC.",10/21/10,311,0,3.536977492,0,3.8585209
"AEGERION PHARMACEUTICALS, INC.",10/25/10,442,0.226244344,2.714932127,0.226244344,1.809954751
"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",10/27/10,129,1.550387597,3.100775194,0,1.550387597
"EXAMWORKS GROUP, INC.",10/29/10,133,1.503759398,5.263157895,0,4.511278195
,,,,,,
PRIMO WATER CORP,11/5/10,480,0.625,4.166666667,0,3.333333333
"FRESH MARKET, INC.",11/5/10,17,0,0,0,0
INPHI CORP,11/12/10,146,2.054794521,2.054794521,2.054794521,2.739726027
COMPLETE GENOMICS INC,11/12/10,152,0,1.315789474,0,1.973684211
BOOZ ALLEN HAMILTON HOLDING CORP,11/18/10,118,0.847457627,4.237288136,0,7.627118644
GENERAL MOTORS CO,11/18/10,244,0,1.229508197,0,0
LPL FINANCIAL HOLDINGS INC.,11/18/10,198,0,8.585858586,0,1.01010101
AEROFLEX HOLDING CORP.,11/19/10,371,0,9.433962264,0,0.269541779
"ANACOR PHARMACEUTICALS, INC.",11/24/10,268,0.373134328,1.492537313,0.746268657,0.746268657
"GLOBAL BROKERAGE, INC.",12/3/10,121,0.826446281,4.132231405,0,0
CTPARTNERS EXECUTIVE SEARCH INC.,12/8/10,222,0,2.702702703,0,0
FLEETCOR TECHNOLOGIES INC,12/15/10,112,0,6.25,0,1.785714286
"GAIN CAPITAL HOLDINGS, INC.",12/15/10,74,0,1.351351351,0,0
"WALKER & DUNLOP, INC.",12/15/10,144,0.694444444,1.388888889,0.694444444,0.694444444
"RIGNET, INC.",12/16/10,179,1.117318436,2.793296089,0.558659218,1.117318436
KNIGHT-SWIFT TRANSPORTATION HOLDINGS INC.,12/17/10,533,0,3.752345216,0,1.500938086
FORTEGRA FINANCIAL CORP,12/17/10,260,0,2.692307692,0,1.923076923
"ASSEMBLY BIOSCIENCES, INC.",12/17/10,370,0.540540541,1.351351351,0.540540541,0.540540541
LEAF GROUP LTD.,1/26/11,322,1.242236025,3.416149068,0.310559006,2.173913043
NIELSEN HOLDINGS PLC,1/27/11,420,0,2.142857143,0,0
EPOCRATES INC,2/2/11,120,1.666666667,2.5,0.833333333,1.666666667
NEOPHOTONICS CORP,2/2/11,172,1.162790698,6.395348837,0,1.162790698
"PACIRA BIOSCIENCES, INC.",2/3/11,340,0.882352941,2.647058824,0,3.823529412
"BG MEDICINE, INC.",2/4/11,276,0.362318841,2.536231884,0,3.985507246
ENDOCYTE INC,2/7/11,209,0.956937799,1.435406699,0.4784689,1.913875598
MMODAL INC.,2/7/11,101,1.98019802,1.98019802,0.99009901,0
"GEVO, INC.",2/10/11,208,2.403846154,2.884615385,0.480769231,2.403846154
"EMERGENT CAPITAL, INC.",2/8/11,68,0,0,0,0
FLUIDIGM CORP,2/10/11,201,0.995024876,1.492537313,0.497512438,3.980099502
"KIPS BAY MEDICAL, INC.",2/11/11,269,1.486988848,1.858736059,0,2.973977695
ACELRX PHARMACEUTICALS INC,2/11/11,138,0,1.449275362,0,0
"HCA HEALTHCARE, INC.",3/11/11,118,0,4.237288136,0,4.237288136
CORNERSTONE ONDEMAND INC,3/17/11,301,0.996677741,3.65448505,0.332225914,1.328903654
"SERVICESOURCE INTERNATIONAL, INC.",3/25/11,242,1.239669421,4.132231405,0,4.132231405
APOLLO GLOBAL MANAGEMENT LLC,3/30/11,146,0,2.054794521,0.684931507,0
"GNC HOLDINGS, INC.",4/4/11,203,0,6.403940887,0,1.97044335
ZIPCAR INC,4/14/11,436,0.917431193,5.275229358,0,2.064220183
TMS INTERNATIONAL CORP.,4/15/11,104,0,0.961538462,0,0.961538462
ELLIE MAE INC,4/15/11,134,1.492537313,3.731343284,0,0.746268657
AIR LEASE CORP,4/19/11,158,0.632911392,3.164556962,0,0
"SAGENT PHARMACEUTICALS, INC.",4/21/11,293,0,0.682593857,0.682593857,4.09556314
RESPONSYS INC,4/21/11,132,1.515151515,3.03030303,0.757575758,2.272727273
,,,,,,
"THERMON GROUP HOLDINGS, INC.",5/5/11,110,1.818181818,1.818181818,0,0
RPX CORP,5/4/11,167,0.598802395,2.395209581,1.19760479,2.395209581
FRIENDFINDER NETWORKS INC.,5/11/11,275,0,5.090909091,0,0
LINKEDIN CORP,5/19/11,186,1.075268817,2.688172043,0.537634409,0.537634409
,,,,,,
ACTIVE NETWORK INC,5/25/11,335,0.895522388,6.567164179,0.597014925,2.089552239
"FREESCALE SEMICONDUCTOR, LTD.",5/26/11,693,0,3.896103896,0,1.587301587
"SPIRIT AIRLINES, INC.",5/27/11,413,0.242130751,2.905569007,0,1.452784504
"TERRAVIA HOLDINGS, INC.",5/27/11,135,1.481481481,2.962962963,0.740740741,1.481481481
"FUSION-IO, INC.",6/9/11,176,1.704545455,3.409090909,0,1.704545455
"PANDORA MEDIA, LLC",6/15/11,191,0.523560209,1.570680628,0,1.570680628
VANGUARD HEALTH SYSTEMS INC,6/23/11,90,0,3.333333333,0,0
KIOR INC,6/24/11,83,0,3.614457831,0,3.614457831
HOMEAWAY INC,6/29/11,306,0.326797386,0.653594771,0.653594771,0.980392157
"FIRST CONNECTICUT BANCORP, INC.",5/24/11,409,0.733496333,3.178484108,0.244498778,0.97799511
ZILLOW INC,7/20/11,124,1.612903226,3.225806452,0.806451613,0.806451613
"SKULLCANDY, INC.",7/20/11,307,0.651465798,5.537459283,0,0.325732899
"SUNCOKE ENERGY, INC.",7/22/11,29,3.448275862,10.34482759,0,0
