Name,Filing Date,Word Length_category,c1,c2,c3,c4,ticker,Word Length_sentiment,negative,positive,uncertainty,litigious,strongmodal,weakmodal,constraining
SYNCORA HOLDINGS LTD,8/2/06,71,0.0,0.0,1.408450704,0.0,SCA,71.0,0.0,0.0,0.014084507,0.0,0.028169014,0.0,0.0
BUCKEYE GP HOLDINGS L.P.,8/4/06,261,0.0,4.597701149,0.38314176200000005,0.0,BGH,261.0,0.003831418,0.007662835,0.01532567,0.0,0.011494253000000001,0.0,0.0
"OSIRIS THERAPEUTICS, INC.",8/4/06,323,1.238390093,1.547987616,0.619195046,0.92879257,OSIR,325.0,0.003076923,0.009230769,0.030769231,0.0,0.021538462,0.006153846,0.015384615
AIRCASTLE LTD,8/8/06,122,0.0,1.6393442619999998,0.0,5.7377049179999995,AYR,122.0,0.0,0.0,0.032786885,0.024590163999999998,0.016393443,0.008196721,0.0
QIMONDA AG,8/10/06,136,0.0,3.676470588,2.9411764710000003,5.147058824,QI,138.0,0.0,0.014492753999999998,0.043478261,0.0,0.014492753999999998,0.0,0.0
EVERCORE INC.,8/11/06,132,0.0,9.090909091,0.0,0.757575758,EVR,133.0,0.0,0.0,0.015037594,0.0,0.015037594,0.0,0.0
CYTRX ONCOLOGY CORP,8/11/06,17,0.0,0.0,0.0,0.0,IVPH,17.0,0.0,0.0,0.0,0.0,0.117647059,0.0,0.0
INNERWORKINGS INC,8/17/06,161,1.242236025,4.347826087,0.0,0.621118012,INWK,163.0,0.0061349690000000005,0.0,0.018404908,0.0,0.018404908,0.0,0.012269938999999999
MARATHON ACQUISITION CORP.,8/25/06,1306,0.153139357,2.756508423,0.0,0.38284839200000004,MAQ.U,1313.0,0.00990099,0.006092917,0.010662605,0.009139375,0.023610053,0.009139375,0.006092917
"GLOBAL EMPLOYMENT HOLDINGS, INC.",8/28/06,27,0.0,3.7037037039999996,0.0,0.0,GEYH,27.0,0.0,0.0,0.0,0.037037037,0.074074074,0.037037037,0.0
ENERGY SERVICES OF AMERICA CORP,8/31/06,1328,0.15060241,3.990963855,0.0,0.15060241,ESA.U,1343.0,0.009679821,0.00446761,0.009679821,0.010424423,0.037230082000000005,0.008190618,0.005956813
NEW ORIENTAL EDUCATION & TECHNOLOGY GROUP INC.,9/7/06,293,0.6825938570000001,6.484641637999999,0.34129692799999994,1.706484642,EDU,296.0,0.003378378,0.016891892,0.013513513999999999,0.0067567569999999995,0.010135135,0.016891892,0.0067567569999999995
INVESCO DB G10 CURRENCY HARVEST FUND,9/15/06,285,0.0,1.754385965,0.0,0.0,DBV,285.0,0.0,0.0,0.010526316,0.010526316,0.028070175,0.014035088000000001,0.014035088000000001
"HILAND HOLDINGS GP, LP",9/20/06,215,0.0,3.7209302330000003,0.0,0.0,HPGP,215.0,0.004651163,0.0,0.023255814,0.0,0.013953488,0.0,0.0
"RIVERBED TECHNOLOGY, INC.",9/21/06,108,1.8518518519999998,5.555555556,0.9259259259999999,4.62962963,RVBD,110.0,0.0,0.0,0.027272727000000004,0.0,0.036363636,0.009090909,0.009090909
WARNER CHILCOTT PLC,9/21/06,350,0.571428571,3.428571429,0.0,1.428571429,WCRX,350.0,0.017142857,0.0,0.017142857,0.002857143,0.011428571,0.0,0.0
COMMVAULT SYSTEMS INC,9/22/06,98,0.0,3.06122449,0.0,0.0,CVLT,98.0,0.0,0.010204082,0.010204082,0.0,0.030612245,0.0,0.0
DIVX INC,9/22/06,142,1.408450704,0.704225352,0.704225352,2.1126760559999997,DIVX,143.0,0.0,0.0,0.027972028,0.0,0.034965035,0.006993007,0.020979021
HOME DIAGNOSTICS INC,9/22/06,138,0.0,9.420289855,0.0,1.4492753619999998,HDIX,139.0,0.0,0.0,0.043165468,0.0,0.014388488999999999,0.0,0.0
"LIMESTONE BANCORP, INC.",9/22/06,171,0.0,2.9239766080000003,0.5847953220000001,1.169590643,PBIB,171.0,0.0,0.0,0.01754386,0.0,0.029239766,0.011695906,0.023391812999999997
HARVEST OIL & GAS CORP.,9/27/06,151,0.0,7.284768212,1.324503311,0.0,EVEP,151.0,0.0,0.0,0.033112583,0.006622517,0.033112583,0.0,0.0
MINDRAY MEDICAL INTERNATIONAL LTD,9/27/06,289,0.0,2.422145329,0.0,1.384083045,MR,290.0,0.010344828,0.0034482759999999997,0.024137931,0.0034482759999999997,0.017241378999999998,0.024137931,0.0034482759999999997
"ICF INTERNATIONAL, INC.",9/28/06,318,1.8867924530000002,9.119496855,0.0,6.2893081760000005,ICFI,319.0,0.0031347959999999996,0.0,0.015673981,0.006269591999999999,0.006269591999999999,0.0,0.006269591999999999
BARE ESCENTUALS INC,9/29/06,330,0.0,9.090909091,0.0,2.121212121,BARE,331.0,0.006042296,0.0,0.01510574,0.003021148,0.009063444,0.003021148,0.003021148
"CV HOLDINGS, INC.",9/29/06,134,0.746268657,5.223880597,0.0,0.0,CBF,134.0,0.0,0.0,0.037313433,0.0,0.029850746,0.007462687,0.0
SHUTTERFLY INC,9/29/06,196,1.020408163,4.081632653,0.0,4.591836735,SFLY,199.0,0.0,0.0050251259999999996,0.015075377,0.0,0.035175879,0.0050251259999999996,0.015075377
"OMNI FINANCIAL SERVICES, INC.",10/2/06,135,1.4814814809999999,1.4814814809999999,0.740740741,1.4814814809999999,OFSI,135.0,0.0,0.0074074069999999995,0.022222222000000003,0.0,0.037037037,0.014814815,0.0074074069999999995
PRIMORIS SERVICES CORP,10/4/06,1209,0.165425972,2.977667494,0.082712986,0.24813895800000002,RPSDU,1218.0,0.013957307,0.0032840720000000003,0.006568144000000001,0.009852217,0.027093596,0.009852217,0.00410509
"NEURALSTEM, INC.",10/4/06,43,2.325581395,6.976744186,0.0,0.0,,44.0,0.0,0.0,0.022727273,0.0,0.045454545,0.0,0.0
BREITBURN ENERGY PARTNERS LP,10/5/06,135,0.0,4.444444444,0.740740741,5.185185185,BBEP,135.0,0.0,0.0,0.022222222000000003,0.0074074069999999995,0.037037037,0.0,0.0
DANAOS CORP,10/6/06,159,0.628930818,7.547169811,0.0,6.2893081760000005,DAC,160.0,0.00625,0.0,0.00625,0.0,0.01875,0.0,0.0
FORTISSIMO ACQUISITION CORP.,10/12/06,1099,0.181983621,2.1838034580000003,0.09099181099999999,0.272975432,FSMOU,1102.0,0.016333938,0.004537205,0.006352086999999999,0.010889292,0.024500907000000002,0.00907441,0.003629764
ACME PACKET INC,10/13/06,201,2.487562189,4.47761194,0.9950248759999999,4.47761194,APKT,205.0,0.0,0.009756098000000001,0.019512195,0.0,0.034146341000000004,0.014634146,0.009756098000000001
"EHEALTH, INC.",10/13/06,138,1.4492753619999998,2.173913043,0.7246376809999999,0.7246376809999999,EHTH,139.0,0.0,0.0,0.028776977999999998,0.0,0.028776977999999998,0.007194245,0.0
"LEIDOS HOLDINGS, INC.",10/13/06,162,1.8518518519999998,2.469135802,1.8518518519999998,0.617283951,SAI,163.0,0.0,0.012269938999999999,0.018404908,0.0,0.030674847,0.0061349690000000005,0.0
ULTRAPETROL BAHAMAS LTD,10/13/06,252,0.0,5.952380952,0.0,0.396825397,ULTR,254.0,0.007874016,0.0,0.015748031000000003,0.0,0.015748031000000003,0.0,0.003937008
"REED'S, INC.",10/13/06,659,0.0,2.731411229,0.151745068,4.40060698,,662.0,0.0,0.00755287,0.012084592,0.0,0.012084592,0.00755287,0.009063444
"ARCHROCK PARTNERS, L.P.",10/17/06,98,0.0,6.12244898,0.0,1.020408163,UCLP,98.0,0.0,0.0,0.06122449,0.0,0.051020407999999996,0.0,0.0
FIRST MERCURY FINANCIAL CORP,10/18/06,207,0.0,3.381642512,0.0,0.48309178700000005,FMR,207.0,0.009661836,0.0,0.024154589,0.0,0.024154589,0.004830918,0.0
"STANLEY, INC.",10/18/06,130,1.5384615380000002,10.76923077,0.0,6.153846154,SXE,130.0,0.0,0.0,0.015384615,0.0,0.015384615,0.0,0.0
"TRUBION PHARMACEUTICALS, INC",10/18/06,360,0.5555555560000001,1.9444444440000002,0.5555555560000001,2.777777778,TRBN,362.0,0.0,0.022099447999999997,0.022099447999999997,0.005524861999999999,0.035911602,0.011049723999999999,0.011049723999999999
LEMAITRE VASCULAR INC,10/19/06,367,0.8174386920000001,3.814713896,0.544959128,1.089918256,LMAT,371.0,0.008086253,0.0,0.026954178,0.0,0.021563342000000003,0.013477089,0.0053908359999999995
"EXLSERVICE HOLDINGS, INC.",10/20/06,169,0.0,2.958579882,0.0,0.0,EXLS,170.0,0.0,0.0,0.011764706000000002,0.005882353000000001,0.011764706000000002,0.005882353000000001,0.005882353000000001
GRANAHAN MCCOURT ACQUISITION CORP,10/20/06,1226,1.141924959,2.6101141919999997,0.0,0.32626427399999997,GHN.U,1230.0,0.026829268,0.004065041,0.006504065,0.018699187,0.023577236,0.007317073,0.004878049000000001
"MONTVALE TECHNOLOGIES, INC.",10/20/06,91,0.0,3.296703297,1.098901099,1.098901099,II,94.0,0.0,0.0,0.042553191,0.010638298000000001,0.010638298000000001,0.0,0.0
SUSSER HOLDINGS CORP,10/20/06,114,0.0,0.8771929820000001,0.8771929820000001,2.631578947,SUSS,114.0,0.00877193,0.0,0.01754386,0.00877193,0.026315789,0.0,0.0
CADENCE PHARMACEUTICALS INC,10/25/06,192,0.520833333,1.5625,1.5625,3.645833333,CADX,198.0,0.0,0.005050505,0.025252525,0.0,0.02020202,0.01010101,0.01010101
DOUGLAS EMMETT INC,10/25/06,471,0.0,2.547770701,0.636942675,0.636942675,DEI,471.0,0.004246285,0.0,0.027600849,0.004246285,0.01910828,0.004246285,0.002123142
EAGLE ROCK ENERGY PARTNERS L P,10/25/06,164,0.0,1.219512195,0.0,1.219512195,EROC,167.0,0.005988024000000001,0.005988024000000001,0.02994012,0.005988024000000001,0.011976048000000001,0.0,0.005988024000000001
"GATEHOUSE MEDIA, INC.",10/25/06,152,0.657894737,6.578947368,0.0,3.947368421,GHS,152.0,0.013157895,0.0,0.006578947,0.0,0.013157895,0.006578947,0.0
ACHILLION PHARMACEUTICALS INC,10/26/06,299,0.334448161,0.668896321,0.334448161,1.003344482,ACHN,300.0,0.0,0.026666667,0.04,0.003333333,0.02,0.003333333,0.013333333000000001
HOMEINNS HOTEL GROUP,10/26/06,220,0.454545455,5.0,0.0,0.9090909090000001,HMIN,223.0,0.004484305,0.01793722,0.022421525,0.004484305,0.022421525,0.013452915,0.00896861
OPTIUM CORP,10/27/06,74,2.702702703,2.702702703,0.0,5.405405405,OPTM,76.0,0.0,0.026315789,0.026315789,0.0,0.013157895,0.013157895,0.013157895
OWENS CORNING,10/30/06,19,0.0,0.0,0.0,0.0,OC,19.0,0.0,0.0,0.0,0.052631579000000005,0.10526315800000001,0.0,0.0
RR MEDIA LTD.,11/1/06,239,2.092050209,1.6736401669999998,0.0,2.092050209,RRST,240.0,0.0,0.0,0.029166667,0.0,0.045833333,0.016666667,0.016666667
SOUTHERN NATIONAL BANCORP OF VIRGINIA INC,11/2/06,260,0.7692307690000001,1.5384615380000002,1.5384615380000002,0.7692307690000001,SONA,261.0,0.0,0.0,0.019157088,0.003831418,0.030651341000000002,0.01532567,0.007662835
DEBT RESOLVE INC,11/3/06,362,1.1049723759999999,4.972375691,0.0,1.1049723759999999,DRV,368.0,0.010869565,0.0027173909999999996,0.019021739,0.0027173909999999996,0.019021739,0.024456522,0.005434783
DEBT RESOLVE INC,11/3/06,362,1.1049723759999999,4.972375691,0.0,1.1049723759999999,DRV,368.0,0.010869565,0.0027173909999999996,0.019021739,0.0027173909999999996,0.019021739,0.024456522,0.005434783
"GLOBALSTAR, INC.",11/3/06,163,0.0,4.294478528,0.0,1.226993865,GSAT,163.0,0.012269938999999999,0.0061349690000000005,0.024539877,0.0,0.030674847,0.0061349690000000005,0.036809816
"INNOPHOS HOLDINGS, INC.",11/3/06,121,0.0,3.305785124,0.0,0.826446281,IPHS,121.0,0.008264463,0.0,0.049586777,0.0,0.024793388,0.0,0.0
ORBCOMM INC.,11/3/06,173,0.0,4.046242775,0.0,0.5780346820000001,ORBC,175.0,0.005714286,0.0,0.068571429,0.0,0.022857142999999996,0.005714286,0.005714286
"CATALYST PHARMACEUTICALS, INC.",11/8/06,263,0.380228137,0.760456274,0.0,2.281368821,CPRX,263.0,0.0,0.019011407,0.034220532000000005,0.003802281,0.045627376,0.007604563000000001,0.02661597
"AMTRUST FINANCIAL SERVICES, INC.",11/9/06,9,0.0,0.0,0.0,0.0,AFSI,9.0,0.0,0.0,0.0,0.0,0.111111111,0.0,0.0
CANADIAN SOLAR INC.,11/9/06,144,0.0,0.694444444,0.694444444,4.166666667,CSIQ,144.0,0.0,0.0,0.041666667000000004,0.0,0.034722222000000004,0.006944444,0.013888889
"PHYSICIANS FORMULA HOLDINGS, INC.",11/9/06,332,0.0,6.325301205,0.0,2.108433735,FACE,332.0,0.021084337,0.003012048,0.015060241,0.003012048,0.015060241,0.003012048,0.0
"KBW, INC.",11/9/06,85,0.0,2.352941176,0.0,3.529411765,KBW,85.0,0.0,0.0,0.011764706000000002,0.0,0.035294118,0.011764706000000002,0.0
NYMEX HOLDINGS INC,11/9/06,18,0.0,0.0,0.0,0.0,NMX,18.0,0.0,0.0,0.0,0.0,0.055555556,0.0,0.0
"ONEBEACON INSURANCE GROUP, LTD.",11/9/06,16,0.0,0.0,0.0,0.0,OB,16.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0
WESTERN UNION CO,11/9/06,21,0.0,0.0,0.0,0.0,WU,21.0,0.0,0.0,0.0,0.0,0.047619048,0.0,0.0
"PHARMA-BIO SERV, INC.",11/9/06,40,0.0,2.5,0.0,0.0,,41.0,0.0,0.0,0.024390244,0.0,0.048780488,0.0,0.0
MANIFOLD CAPITAL CORP.,11/13/06,69,0.0,0.0,0.0,0.0,ACA,69.0,0.0,0.014492753999999998,0.043478261,0.0,0.057971014,0.0,0.0
"REGIONAL HEALTH PROPERTIES, INC",11/13/06,229,1.310043668,5.240174672,0.0,0.43668122299999995,ADK.U,233.0,0.0,0.004291845,0.030042918,0.0,0.017167382,0.008583691,0.0
CAPELLA EDUCATION CO,11/13/06,55,0.0,1.8181818180000002,0.0,0.0,CPLA,56.0,0.0,0.0,0.035714286,0.0,0.053571429000000004,0.0,0.0
SOLTA MEDICAL INC,11/13/06,143,0.699300699,1.3986013990000001,1.3986013990000001,2.7972027969999997,THRM,145.0,0.0,0.0,0.027586207,0.006896551999999999,0.027586207,0.006896551999999999,0.006896551999999999
"CECORS, INC.",11/13/06,99,0.0,3.03030303,0.0,2.02020202,,101.0,0.0,0.00990099,0.00990099,0.0,0.02970297,0.00990099,0.00990099
SANCHEZ MIDSTREAM PARTNERS LP,11/15/06,180,0.0,1.6666666669999999,0.0,1.111111111,CEP,182.0,0.010989011000000002,0.0,0.016483516,0.0,0.027472527000000004,0.005494505,0.0
EMERGENT BIOSOLUTIONS INC.,11/15/06,500,0.4,0.8,0.2,5.4,EBS,503.0,0.001988072,0.015904573,0.033797217000000004,0.0,0.021868787,0.007952286,0.011928428999999999
ALLOT LTD.,11/16/06,120,1.6666666669999999,2.5,0.833333333,1.6666666669999999,ALLT,122.0,0.0,0.0,0.016393443,0.0,0.032786885,0.016393443,0.008196721
HANSEN MEDICAL INC,11/16/06,234,0.42735042700000003,1.709401709,0.854700855,2.991452991,HNSN,238.0,0.0,0.016806723,0.037815126,0.0,0.025210084,0.008403361,0.021008403
HERC HOLDINGS INC,11/16/06,271,0.0,5.904059041,0.0,2.58302583,HTZ,271.0,0.0,0.0,0.018450185,0.007380074,0.025830258,0.0,0.003690037
"KBR, INC.",11/16/06,106,0.0,4.716981132,0.0,0.943396226,KBR,106.0,0.0,0.0,0.009433961999999999,0.0,0.028301887,0.0,0.018867925
"VENOCO, INC.",11/17/06,170,0.0,7.647058824,0.0,7.647058824,VQ,170.0,0.011764706000000002,0.0,0.017647059,0.0,0.035294118,0.0,0.005882353000000001
"FIRST SOLAR, INC.",11/20/06,111,0.900900901,6.306306306000001,0.0,1.801801802,FSLR,113.0,0.0,0.0,0.044247787999999996,0.0,0.017699115,0.0,0.0
AERCAP HOLDINGS N.V.,11/21/06,341,0.293255132,4.105571848,0.0,0.293255132,AER,341.0,0.011730205,0.002932551,0.002932551,0.0,0.011730205,0.002932551,0.002932551
"WILLDAN GROUP, INC.",11/21/06,200,1.0,2.0,0.0,0.0,WLDN,201.0,0.0,0.004975124,0.019900498,0.0,0.019900498,0.004975124,0.004975124
ZION OIL & GAS INC,11/21/06,858,0.0,1.515151515,0.5827505829999999,0.9324009320000001,,859.0,0.00814901,0.010477299,0.019790454,0.006984866,0.015133876999999999,0.002328289,0.006984866
NORTH AMERICAN CONSTRUCTION GROUP LTD.,11/22/06,144,0.694444444,5.555555556,0.0,1.388888889,NOA,144.0,0.034722222000000004,0.0,0.027777778,0.0,0.027777778,0.0,0.0
"SPIRIT AEROSYSTEMS HOLDINGS, INC.",11/22/06,177,0.564971751,7.90960452,0.0,0.564971751,SPR,178.0,0.005617978,0.0,0.011235955,0.005617978,0.039325843,0.0,0.005617978
ORITANI FINANCIAL CORP.,11/22/06,708,0.847457627,2.542372881,0.0,1.412429379,,708.0,0.001412429,0.008474576,0.004237288,0.009887006,0.018361581999999998,0.015536723,0.0
CENTRAL NORTH AIRPORT GROUP,11/29/06,29,0.0,0.0,0.0,0.0,OMAB,29.0,0.0,0.0,0.0,0.0,0.068965517,0.0,0.0
"CREATIVE REALITIES, INC.",11/29/06,378,0.264550265,3.7037037039999996,0.5291005289999999,1.5873015869999998,RNIN,382.0,0.007853403,0.007853403,0.02617801,0.0,0.015706806,0.005235602,0.020942408
NETLIST INC,11/30/06,283,1.0600706709999999,5.300353357,0.7067137809999999,2.473498233,NLST,286.0,0.0,0.0,0.031468531,0.0,0.024475524,0.013986014,0.017482517
"MACRO SECURITIES DEPOSITOR, LLC",12/1/06,69,1.4492753619999998,2.898550725,0.0,0.0,UCR,69.0,0.0,0.0,0.0,0.0,0.043478261,0.0,0.014492753999999998
"MACRO SECURITIES DEPOSITOR, LLC",12/1/06,69,1.4492753619999998,2.898550725,0.0,0.0,UCR,69.0,0.0,0.0,0.0,0.0,0.043478261,0.0,0.014492753999999998
"MACRO SECURITIES DEPOSITOR, LLC",12/1/06,69,1.4492753619999998,2.898550725,0.0,0.0,UCR,69.0,0.0,0.0,0.0,0.0,0.043478261,0.0,0.014492753999999998
"MACRO SECURITIES DEPOSITOR, LLC",12/1/06,69,1.4492753619999998,2.898550725,0.0,0.0,UCR,69.0,0.0,0.0,0.0,0.0,0.043478261,0.0,0.014492753999999998
MSB FINANCIAL CORP.,12/1/06,379,0.791556728,2.90237467,0.263852243,1.0554089709999999,,379.0,0.005277045,0.013192612,0.007915567,0.0,0.029023747000000003,0.018469657,0.007915567
"PENN VIRGINIA GP HOLDINGS, L.P.",12/5/06,223,0.448430493,2.69058296,0.896860987,1.34529148,PVG,223.0,0.0,0.0,0.031390135,0.0,0.035874439,0.0,0.004484305
"NETWORK 1 FINANCIAL GROUP, INC.",12/5/06,474,1.898734177,2.109704641,0.210970464,2.53164557,,476.0,0.010504201999999999,0.025210084,0.014705882,0.004201681,0.010504201999999999,0.014705882,0.008403361
"SMART MOVE, INC.",12/7/06,292,0.0,2.397260274,0.0,1.7123287669999998,MVE.U,296.0,0.0,0.013513513999999999,0.027027027000000002,0.0,0.030405405,0.0067567569999999995,0.016891892
ALLEGIANT TRAVEL CO,12/8/06,108,0.9259259259999999,8.333333332999999,0.9259259259999999,0.9259259259999999,ALGT,109.0,0.0,0.0,0.009174311999999999,0.0,0.018348623999999997,0.0,0.009174311999999999
AEGEAN MARINE PETROLEUM NETWORK INC.,12/8/06,342,2.046783626,5.8479532160000005,0.0,4.678362573,ANW,347.0,0.011527378000000001,0.0,0.011527378000000001,0.002881844,0.002881844,0.002881844,0.008645533
"HEELYS, INC.",12/11/06,172,0.0,3.488372093,0.581395349,4.069767442,HLYS,173.0,0.0,0.01734104,0.005780347,0.0,0.040462427999999995,0.005780347,0.0
"ATLAS ENERGY RESOURCES, LLC",12/13/06,100,0.0,1.0,0.0,1.0,ATN,101.0,0.0,0.0,0.01980198,0.0,0.01980198,0.0,0.0
"GUIDANCE SOFTWARE, INC.",12/13/06,197,1.015228426,0.507614213,0.507614213,1.52284264,GUID,197.0,0.0050761420000000005,0.020304568999999998,0.020304568999999998,0.0050761420000000005,0.025380711,0.040609137000000003,0.015228426000000002
IPG PHOTONICS CORP,12/13/06,284,0.0,6.338028168999999,0.0,2.1126760559999997,IPGP,285.0,0.0,0.0070175440000000006,0.049122807000000004,0.0,0.024561404,0.0,0.0
"MEDECISION, INC.",12/13/06,194,1.5463917530000002,2.577319588,0.0,2.06185567,MEDE,195.0,0.005128205,0.015384615,0.025641026,0.005128205,0.020512821,0.015384615,0.0
DCT INDUSTRIAL TRUST INC.,12/14/06,111,0.900900901,4.504504505,1.801801802,2.702702703,DCT,111.0,0.0,0.0,0.045045045,0.0,0.036036036,0.009009009,0.009009009
GENESIS LEASE LTD,12/14/06,167,0.598802395,5.389221557000001,0.0,0.0,GLS,168.0,0.0,0.0,0.005952381,0.0,0.053571429000000004,0.005952381,0.0
"OBAGI MEDICAL PRODUCTS, INC.",12/14/06,166,0.0,6.024096386,0.0,0.0,OMPI,166.0,0.0,0.0,0.030120482,0.0,0.018072289,0.0,0.006024096
TEEKAY OFFSHORE PARTNERS L.P.,12/14/06,109,0.917431193,3.6697247710000003,0.0,0.917431193,TOO,109.0,0.009174311999999999,0.0,0.018348623999999997,0.0,0.064220183,0.009174311999999999,0.0
AFFYMAX INC,12/15/06,244,0.409836066,1.2295081970000001,0.8196721309999999,2.0491803280000003,AFFY,248.0,0.0,0.008064515999999999,0.016129031999999998,0.0040322579999999995,0.02016129,0.008064515999999999,0.02016129
ALTRA INDUSTRIAL MOTION CORP.,12/15/06,85,0.0,0.0,0.0,0.0,AIMC,85.0,0.0,0.0,0.023529412000000003,0.011764706000000002,0.023529412000000003,0.011764706000000002,0.0
"DOUBLE-TAKE SOFTWARE, INC.",12/15/06,157,1.910828025,1.27388535,0.0,0.0,DBTK,158.0,0.006329114,0.012658228,0.037974684,0.0,0.03164557,0.012658228,0.006329114
"CAL DIVE INTERNATIONAL, INC.",12/15/06,53,0.0,1.8867924530000002,0.0,0.0,DVR,53.0,0.0,0.0,0.018867925,0.0,0.075471698,0.0,0.0
"ISILON SYSTEMS, INC.",12/15/06,287,0.6968641109999999,4.181184668999999,0.348432056,3.8327526130000003,ISLN,291.0,0.0,0.0,0.030927835,0.0,0.010309278,0.006872852,0.003436426
"FIRST EAGLE PRIVATE CREDIT, LLC",12/15/06,87,0.0,4.597701149,1.1494252870000001,2.298850575,NEWS,87.0,0.0,0.0,0.011494253000000001,0.0,0.011494253000000001,0.0,0.0
PANTHEON CHINA ACQUISITION CORP.,12/15/06,834,0.119904077,3.117505995,0.0,0.119904077,PCQCU,840.0,0.00952381,0.003571429,0.003571429,0.010714286000000002,0.027380952000000004,0.008333333,0.005952381
"RESTAURANT ACQUISITION PARTNERS, INC.",12/15/06,1211,0.165152766,2.807597027,0.0,0.082576383,RAPIU,1216.0,0.013980263,0.002467105,0.006578947,0.009868421,0.026315789,0.010690789,0.009046053
"CARROLS RESTAURANT GROUP, INC.",12/15/06,162,0.0,4.938271605,0.0,4.938271605,TAST,162.0,0.0,0.0,0.012345678999999998,0.0,0.018518519,0.00617284,0.0
US BIOENERGY CORP,12/15/06,151,0.662251656,5.960264901,0.0,8.609271523,USBE,152.0,0.006578947,0.0,0.013157895,0.0,0.019736842,0.0,0.026315789
"WSB FINANCIAL GROUP, INC.",12/15/06,146,0.684931507,2.7397260269999997,0.0,3.4246575339999996,WSFG,146.0,0.0,0.02739726,0.006849315,0.0,0.02739726,0.006849315,0.006849315
FUNTALK CHINA HOLDINGS LTD,12/15/06,840,0.0,2.261904762,0.0,0.11904761900000001,,843.0,0.018979833999999998,0.002372479,0.007117438,0.015421115,0.03084223,0.010676157,0.005931198
"FUWEI FILMS (HOLDINGS), CO. LTD.",12/19/06,426,0.46948356799999996,1.6431924880000002,0.704225352,3.286384977,FFHL,430.0,0.0,0.009302326,0.025581395,0.0,0.011627907,0.009302326,0.011627907
MELCO RESORTS & ENTERTAINMENT LTD,12/19/06,144,1.388888889,3.472222222,0.0,2.777777778,MPEL,145.0,0.0,0.006896551999999999,0.034482759,0.0,0.027586207,0.0,0.013793103000000001
TRINA SOLAR LTD,12/19/06,132,0.0,1.515151515,0.757575758,2.272727273,TSL,133.0,0.0,0.0,0.052631579000000005,0.0,0.030075188,0.007518797,0.015037594
ARTES MEDICAL INC,12/20/06,203,0.492610837,0.0,0.0,5.911330049,ARTE,203.0,0.014778325,0.009852217,0.009852217,0.0,0.02955665,0.004926108,0.0
DAYTON SUPERIOR CORP,12/20/06,104,0.0,3.8461538460000004,0.0,0.961538462,DSUP,104.0,0.0,0.0,0.028846154,0.0,0.009615385,0.0,0.0
"CLAYMONT STEEL HOLDINGS, INC.",12/20/06,174,0.0,5.747126437,0.0,0.0,PLTE,175.0,0.011428571,0.0,0.028571429,0.005714286,0.022857142999999996,0.0,0.005714286
"HANWHA Q CELLS CO., LTD.",12/20/06,158,1.265822785,3.797468354,0.632911392,1.265822785,SOLF,159.0,0.012578616,0.0,0.037735849,0.0,0.018867925,0.031446541,0.012578616
TRANSFORMA ACQUISITION GROUP INC.,12/20/06,1369,1.314828342,2.483564646,0.0,0.292184076,TAQ-U,1374.0,0.016011645,0.004366812,0.0058224159999999995,0.014556041,0.025473071,0.00727802,0.0058224159999999995
SHINE MEDIA ACQUISITION CORP.,12/21/06,1417,0.14114326,2.6817219480000003,0.0,0.21171489100000002,SHNDU,1424.0,0.013342696999999999,0.002106742,0.007022471999999999,0.012640449,0.01755618,0.012640449,0.009129213
"MODERN CINEMA GROUP, INC.",12/21/06,10,0.0,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
UNIVERSAL POWER GROUP INC.,12/22/06,510,0.39215686299999997,1.960784314,0.0,0.980392157,UPG,511.0,0.007827789,0.01369863,0.025440313,0.0,0.035225049,0.007827789,0.01369863
"GLG PARTNERS, INC.",12/26/06,1305,0.30651341,2.75862069,0.0,0.38314176200000005,FRH.U,1312.0,0.012195122,0.005335365999999999,0.012957317,0.008384146,0.025914634,0.009908537,0.006859756
DB MULTI-SECTOR COMMODITY MASTER TRUST,1/3/07,281,0.0,1.779359431,0.0,0.0,DBA,281.0,0.003558719,0.003558719,0.010676157,0.010676157,0.024911032000000003,0.014234875,0.010676157
"AEROGROW INTERNATIONAL, INC.",1/8/07,100,0.0,4.0,0.0,0.0,AGWI,100.0,0.0,0.01,0.02,0.02,0.06,0.02,0.0
LEGACY RESERVES LP,1/12/07,139,0.0,8.633093525,1.438848921,3.597122302,LGCY,139.0,0.014388488999999999,0.0,0.021582734,0.0,0.014388488999999999,0.0,0.0
MV OIL TRUST,1/19/07,101,0.0,4.95049505,0.0,1.98019802,MVO,101.0,0.00990099,0.0,0.02970297,0.0,0.04950495,0.0,0.0
BUILDABLOCK CORP.,1/22/07,7,0.0,0.0,0.0,0.0,PHYU,7.0,0.0,0.0,0.0,0.0,0.14285714300000002,0.0,0.0
